ensembl_gene_id	external_gene_name	gene_biotype
ENSMUSG00000065228	Gm25789	snoRNA
ENSMUSG00000056106	Gm9990	protein_coding
ENSMUSG00000039004	Bmp6	protein_coding
ENSMUSG00000053442	4930597O21Rik	protein_coding
ENSMUSG00000031791	Tmem38a	protein_coding
ENSMUSG00000058820	Olfr146	protein_coding
ENSMUSG00000106587	AC125099.3	miRNA
ENSMUSG00000094428	Gm26443	miRNA
ENSMUSG00000098970	Gm27549	snRNA
ENSMUSG00000033487	Fndc3a	protein_coding
ENSMUSG00000002326	Gmpr2	protein_coding
ENSMUSG00000032405	Pias1	protein_coding
ENSMUSG00000094402	Gm23139	snoRNA
ENSMUSG00000088545	Gm25982	snRNA
ENSMUSG00000089290	Gm23207	snRNA
ENSMUSG00000038068	Rnf144b	protein_coding
ENSMUSG00000064833	Gm25926	snRNA
ENSMUSG00000088699	Gm22328	miRNA
ENSMUSG00000065360	Gm24412	snoRNA
ENSMUSG00000065643	Gm25897	snRNA
ENSMUSG00000065547	Mir199a-1	miRNA
ENSMUSG00000074357	AA386476	protein_coding
ENSMUSG00000065319	Gm26066	snRNA
ENSMUSG00000095776	Gm23018	miRNA
ENSMUSG00000080663	Gm25002	miRNA
ENSMUSG00000105014	AL589651.1	miRNA
ENSMUSG00000089385	Gm24681	snoRNA
ENSMUSG00000094253	Mir3471-2	miRNA
ENSMUSG00000088852	Gm24731	snoRNA
ENSMUSG00000088408	Gm25881	snRNA
ENSMUSG00000065937	Gm25627	snRNA
ENSMUSG00000077356	Gm26288	snoRNA
ENSMUSG00000088810	Gm22382	snoRNA
ENSMUSG00000089497	Gm26360	snRNA
ENSMUSG00000077527	Gm25506	snoRNA
ENSMUSG00000092734	Mir5100	miRNA
ENSMUSG00000088502	Gm22787	snRNA
ENSMUSG00000075837	Gm22005	snRNA
ENSMUSG00000098954	Mir7658	miRNA
ENSMUSG00000088106	Gm22378	snRNA
ENSMUSG00000088811	Gm22381	snRNA
ENSMUSG00000105635	CU024892.1	miRNA
ENSMUSG00000089549	Gm25831	snRNA
ENSMUSG00000096731	Gm24316	snRNA
ENSMUSG00000098656	Mir7028	miRNA
ENSMUSG00000089504	Gm23475	snRNA
ENSMUSG00000101237	Gm29464	lincRNA
ENSMUSG00000077768	Gm25216	snoRNA
ENSMUSG00000044309	Apol7c	protein_coding
ENSMUSG00000089445	Gm22530	snoRNA
ENSMUSG00000106561	AC151967.1	miRNA
ENSMUSG00000089450	Gm24225	snRNA
ENSMUSG00000065423	Mir181a-2	miRNA
ENSMUSG00000089171	Gm22430	snoRNA
ENSMUSG00000065524	Mir135a-2	miRNA
ENSMUSG00000070717	Gm10300	protein_coding
ENSMUSG00000094364	Gm26059	snoRNA
ENSMUSG00000064555	Gm24626	snRNA
ENSMUSG00000096212	Gm23739	miRNA
ENSMUSG00000091744	Gm17732	protein_coding
ENSMUSG00000080348	Gm24591	miRNA
ENSMUSG00000077426	Gm26387	snoRNA
ENSMUSG00000095131	n-R5s110	rRNA
ENSMUSG00000089583	Gm23342	rRNA
ENSMUSG00000033126	Ybey	protein_coding
ENSMUSG00000092822	Gm23162	miRNA
ENSMUSG00000096085	Gm24465	snRNA
ENSMUSG00000052593	Adam17	protein_coding
ENSMUSG00000093148	Gm23375	miRNA
ENSMUSG00000035349	Mia2	protein_coding
ENSMUSG00000043855	Olfr479	protein_coding
ENSMUSG00000102128	Gm18349	unprocessed_pseudogene
ENSMUSG00000096181	Gm23307	snRNA
ENSMUSG00000098312	Gm27953	misc_RNA
ENSMUSG00000104706	RP23-167H23.2	TEC
ENSMUSG00000077406	Gm25421	snRNA
ENSMUSG00000064558	Gm24620	snoRNA
ENSMUSG00000089333	Gm24343	snoRNA
ENSMUSG00000088517	Gm24437	snRNA
ENSMUSG00000093058	Gm24810	miRNA
ENSMUSG00000106597	mmu-mir-7021	miRNA
ENSMUSG00000098971	AC152063.17	snoRNA
ENSMUSG00000088536	Gm23278	snoRNA
ENSMUSG00000077082	Gm23766	miRNA
ENSMUSG00000071033	Gm10308	protein_coding
ENSMUSG00000105911	snopsi28S-3327	snoRNA
ENSMUSG00000095119	Gm23711	snoRNA
ENSMUSG00000106440	AL589879.3	miRNA
ENSMUSG00000026560	Fmo9	protein_coding
ENSMUSG00000093227	Mir1251	miRNA
ENSMUSG00000096263	Snord14c	snoRNA
ENSMUSG00000092668	Gm22401	miRNA
ENSMUSG00000074965	Olfr1277	protein_coding
ENSMUSG00000088763	Gm24391	snRNA
ENSMUSG00000076323	Gm26339	miRNA
ENSMUSG00000105899	AC120787.2	miRNA
ENSMUSG00000093933	Gm25526	snoRNA
ENSMUSG00000098751	Mir7672	miRNA
ENSMUSG00000070139	Mir532	miRNA
ENSMUSG00000092745	Mir5122	miRNA
ENSMUSG00000077419	Gm23744	snRNA
ENSMUSG00000089197	Gm25767	snoRNA
ENSMUSG00000063488	Zkscan7	protein_coding
ENSMUSG00000094449	Olfr972	protein_coding
ENSMUSG00000030223	Ptpro	protein_coding
ENSMUSG00000077345	Snord70	snoRNA
ENSMUSG00000089043	Gm24359	misc_RNA
ENSMUSG00000024665	Fads2	protein_coding
ENSMUSG00000105438	mmu-mir-7094-1	miRNA
ENSMUSG00000088165	Gm23533	misc_RNA
ENSMUSG00000088978	Gm23757	rRNA
ENSMUSG00000077350	n-R5s31	rRNA
ENSMUSG00000099235	Gm27882	misc_RNA
ENSMUSG00000089951	Gm14435	protein_coding
ENSMUSG00000077575	Gm24888	snoRNA
ENSMUSG00000065637	Gm26397	snoRNA
ENSMUSG00000024553	Galr1	protein_coding
ENSMUSG00000089522	Gm22326	misc_RNA
ENSMUSG00000090353	Gm17555	protein_coding
ENSMUSG00000020067	Mypn	protein_coding
ENSMUSG00000088989	Gm25605	snRNA
ENSMUSG00000077577	Gm24890	snRNA
ENSMUSG00000092838	Gm24824	miRNA
ENSMUSG00000055099	Gm9966	protein_coding
ENSMUSG00000080394	Gm23786	snoRNA
ENSMUSG00000089256	Gm25717	misc_RNA
ENSMUSG00000049606	Zfp644	protein_coding
ENSMUSG00000080368	Gm25773	miRNA
ENSMUSG00000068647	Olfr1278	protein_coding
ENSMUSG00000095516	Gm24135	miRNA
ENSMUSG00000076269	Mir374b	miRNA
ENSMUSG00000065642	Snora69	snoRNA
ENSMUSG00000080636	Gm25510	miRNA
ENSMUSG00000098483	Mir7078	miRNA
ENSMUSG00000088825	Gm25223	misc_RNA
ENSMUSG00000091732	Gm17541	protein_coding
ENSMUSG00000094213	Gm23449	snoRNA
ENSMUSG00000065549	Mir200b	miRNA
ENSMUSG00000094912	Gm26392	snoRNA
ENSMUSG00000077439	Gm22594	snoRNA
ENSMUSG00000065110	Snord61	snoRNA
ENSMUSG00000053358	Gm9905	protein_coding
ENSMUSG00000087831	Gm23960	snoRNA
ENSMUSG00000025208	Mrpl43	protein_coding
ENSMUSG00000091695	Gm17669	protein_coding
ENSMUSG00000089282	Gm26024	misc_RNA
ENSMUSG00000092821	Gm23163	miRNA
ENSMUSG00000093359	Gm23292	miRNA
ENSMUSG00000067615	Krt81	protein_coding
ENSMUSG00000089348	Gm22669	misc_RNA
ENSMUSG00000084590	Mir1896	miRNA
ENSMUSG00000088384	Gm24690	rRNA
ENSMUSG00000095799	Gm8332	protein_coding
ENSMUSG00000065734	Snord49a	snoRNA
ENSMUSG00000088050	Gm26151	snRNA
ENSMUSG00000027618	Nfs1	protein_coding
ENSMUSG00000032777	Gtf3c1	protein_coding
ENSMUSG00000036550	Cnot1	protein_coding
ENSMUSG00000096676	Gm24517	snRNA
ENSMUSG00000088754	Gm24905	snRNA
ENSMUSG00000097044	4933433F19Rik	lincRNA
ENSMUSG00000065592	Mir145a	miRNA
ENSMUSG00000088547	Gm24965	snRNA
ENSMUSG00000053251	Olfr212	protein_coding
ENSMUSG00000046410	Kcnk6	protein_coding
ENSMUSG00000088582	Gm22966	snoRNA
ENSMUSG00000104758	mmu-mir-691	miRNA
ENSMUSG00000096838	Gm26232	snRNA
ENSMUSG00000084437	Gm23428	snRNA
ENSMUSG00000099191	Gm27375	miRNA
ENSMUSG00000034616	Ssh3	protein_coding
ENSMUSG00000077455	Gm25917	snoRNA
ENSMUSG00000065622	Gm24763	snRNA
ENSMUSG00000098338	Mir6941	miRNA
ENSMUSG00000088611	Gm22483	misc_RNA
ENSMUSG00000096185	Gm23305	snoRNA
ENSMUSG00000088708	Gm25558	snRNA
ENSMUSG00000106474	AC124613.1	miRNA
ENSMUSG00000095261	Gm17391	processed_pseudogene
ENSMUSG00000103301	Gm37804	TEC
ENSMUSG00000059459	Gm10065	protein_coding
ENSMUSG00000088349	Gm22335	snRNA
ENSMUSG00000106582	RP24-84K14.12	unprocessed_pseudogene
ENSMUSG00000093010	Gm22460	miRNA
ENSMUSG00000101761	Gm28297	lincRNA
ENSMUSG00000088299	Gm26414	misc_RNA
ENSMUSG00000098516	Mir7651	miRNA
ENSMUSG00000096309	Gm25208	miRNA
ENSMUSG00000064840	Gm26204	snRNA
ENSMUSG00000089317	Snord123	snoRNA
ENSMUSG00000094524	Gm22909	snoRNA
ENSMUSG00000094039	Gm24658	snoRNA
ENSMUSG00000098978	Gm27545	misc_RNA
ENSMUSG00000093170	Gm23873	miRNA
ENSMUSG00000077391	Gm24336	snoRNA
ENSMUSG00000089551	Gm24178	snRNA
ENSMUSG00000089590	Gm26160	snRNA
ENSMUSG00000098451	Mir6952	miRNA
ENSMUSG00000077110	Gm22427	miRNA
ENSMUSG00000065469	Mir129-1	miRNA
ENSMUSG00000080627	Gm22677	miRNA
ENSMUSG00000088749	Gm23218	misc_RNA
ENSMUSG00000065502	Mir202	miRNA
ENSMUSG00000093264	Gm23419	miRNA
ENSMUSG00000087902	Gm22038	misc_RNA
ENSMUSG00000088471	Gm23080	snRNA
ENSMUSG00000096383	Gm25353	miRNA
ENSMUSG00000105448	SCARNA4	scaRNA
ENSMUSG00000065573	Mir350	miRNA
ENSMUSG00000088091	Gm23667	rRNA
ENSMUSG00000094812	Gm22614	snRNA
ENSMUSG00000103907	Gm37498	TEC
ENSMUSG00000064489	Gm23296	snRNA
ENSMUSG00000096205	Gm22068	snRNA
ENSMUSG00000013083	2200002J24Rik	protein_coding
ENSMUSG00000077903	Mir294	miRNA
ENSMUSG00000065526	Mir337	miRNA
ENSMUSG00000106328	mmu-mir-7118	miRNA
ENSMUSG00000099084	AC152063.24	snoRNA
ENSMUSG00000023909	Paqr4	protein_coding
ENSMUSG00000088608	Gm24186	rRNA
ENSMUSG00000096824	Ighv2-7	IG_V_gene
ENSMUSG00000094728	AC132444.2	protein_coding
ENSMUSG00000090891	D6Ertd527e	protein_coding
ENSMUSG00000022108	Itm2b	protein_coding
ENSMUSG00000056257	Gm5447	protein_coding
ENSMUSG00000088001	Gm22883	snRNA
ENSMUSG00000077505	Gm24233	snoRNA
ENSMUSG00000062121	Olfr149	protein_coding
ENSMUSG00000096186	Gm23306	snRNA
ENSMUSG00000089625	Gm25443	scaRNA
ENSMUSG00000095045	Gm22851	snoRNA
ENSMUSG00000095254	Gm9257	protein_coding
ENSMUSG00000036027	1810046K07Rik	protein_coding
ENSMUSG00000096288	Gm22251	snRNA
ENSMUSG00000077462	Gm26417	snoRNA
ENSMUSG00000059555	Tor4a	protein_coding
ENSMUSG00000088331	Gm22846	misc_RNA
ENSMUSG00000088286	Gm23590	snRNA
ENSMUSG00000032120	C2cd2l	protein_coding
ENSMUSG00000089399	Gm23312	snRNA
ENSMUSG00000071036	Gm10309	protein_coding
ENSMUSG00000089234	Gm22207	misc_RNA
ENSMUSG00000105972	mmu-mir-1843a	miRNA
ENSMUSG00000088689	Scarna17	scaRNA
ENSMUSG00000093355	Snora26	snoRNA
ENSMUSG00000093414	Gm20698	transcribed_unprocessed_pseudogene
ENSMUSG00000095353	Gm21783	protein_coding
ENSMUSG00000051341	Zfp52	protein_coding
ENSMUSG00000095412	Gm5885	protein_coding
ENSMUSG00000098499	Mir6975	miRNA
ENSMUSG00000089410	Gm22014	misc_RNA
ENSMUSG00000046573	Lyrm4	protein_coding
ENSMUSG00000088327	Gm25666	snRNA
ENSMUSG00000064567	Gm24143	snoRNA
ENSMUSG00000087687	Pet100	protein_coding
ENSMUSG00000095154	Mir344i	miRNA
ENSMUSG00000096352	Gm25708	miRNA
ENSMUSG00000031672	Got2	protein_coding
ENSMUSG00000098694	Gm27506	miRNA
ENSMUSG00000105122	CR589930.1	miRNA
ENSMUSG00000094856	Gm21962	protein_coding
ENSMUSG00000099067	AC152063.23	miRNA
ENSMUSG00000064994	Gm22422	snoRNA
ENSMUSG00000089145	Gm25265	misc_RNA
ENSMUSG00000089442	Gm22529	snoRNA
ENSMUSG00000064527	Gm26438	misc_RNA
ENSMUSG00000002129	Sf3a1	protein_coding
ENSMUSG00000088691	Gm22331	snoRNA
ENSMUSG00000096285	Gm22253	snoRNA
ENSMUSG00000095009	Gm25175	snoRNA
ENSMUSG00000095178	Gm22716	snRNA
ENSMUSG00000073291	Gm10491	protein_coding
ENSMUSG00000074620	Gm10731	protein_coding
ENSMUSG00000106278	mmu-mir-3970	miRNA
ENSMUSG00000080595	Gm22031	snRNA
ENSMUSG00000065331	Gm24927	snRNA
ENSMUSG00000077394	Gm24339	snoRNA
ENSMUSG00000064451	Snora23	snoRNA
ENSMUSG00000098409	Gm27410	miRNA
ENSMUSG00000034203	Chchd4	protein_coding
ENSMUSG00000065490	Mir30c-1	miRNA
ENSMUSG00000104537	AC120867.1	miRNA
ENSMUSG00000096808	AC132444.6	protein_coding
ENSMUSG00000056771	Gm10010	protein_coding
ENSMUSG00000097568	mmu-mir-291b	miRNA
ENSMUSG00000024854	Pold4	protein_coding
ENSMUSG00000077090	Gm22117	miRNA
ENSMUSG00000088195	Gm23901	snRNA
ENSMUSG00000025013	Tll2	protein_coding
ENSMUSG00000018830	Myh11	protein_coding
ENSMUSG00000080526	Mir466j	miRNA
ENSMUSG00000064513	Gm22457	snoRNA
ENSMUSG00000074868	Gm6478	processed_pseudogene
ENSMUSG00000096721	Gm25942	miRNA
ENSMUSG00000105442	RP23-385G21.4	TEC
ENSMUSG00000099333	U1	snRNA
ENSMUSG00000096595	Gm25742	snoRNA
ENSMUSG00000080662	Mir1b	miRNA
ENSMUSG00000086998	Gm16033	antisense
ENSMUSG00000089545	Gm25838	misc_RNA
ENSMUSG00000057770	Olfr668	protein_coding
ENSMUSG00000098821	Gm27397	miRNA
ENSMUSG00000088474	Gm23085	misc_RNA
ENSMUSG00000105762	RP23-385G21.1	TEC
ENSMUSG00000092903	Gm27896	misc_RNA
ENSMUSG00000078035	Mir293	miRNA
ENSMUSG00000088710	Gm22730	snRNA
ENSMUSG00000066389	Rpl31-ps1	processed_pseudogene
ENSMUSG00000088282	Gm23586	snoRNA
ENSMUSG00000098881	Mir6927	miRNA
ENSMUSG00000106409	mmu-mir-7092	miRNA
ENSMUSG00000064612	Gm26457	snoRNA
ENSMUSG00000098849	Gm27892	miRNA
ENSMUSG00000065029	Gm25199	snRNA
ENSMUSG00000093291	Mir299b	miRNA
ENSMUSG00000065562	Mir215	miRNA
ENSMUSG00000095072	Gm24509	rRNA
ENSMUSG00000087777	Gm22321	snRNA
ENSMUSG00000064772	Gm25202	snRNA
ENSMUSG00000064310	Zpld1	protein_coding
ENSMUSG00000077965	Gm24605	miRNA
ENSMUSG00000077507	Gm24235	snoRNA
ENSMUSG00000064767	Snord35b	snoRNA
ENSMUSG00000095482	Gm25739	snRNA
ENSMUSG00000098452	Gm27501	miRNA
ENSMUSG00000084593	Gm22345	snRNA
ENSMUSG00000092891	Gm23810	miRNA
ENSMUSG00000095639	Gm22941	snoRNA
ENSMUSG00000064631	n-R5s42	rRNA
ENSMUSG00000098701	Mir6914	miRNA
ENSMUSG00000098567	Gm27762	misc_RNA
ENSMUSG00000094923	Gm24760	snoRNA
ENSMUSG00000065328	Gm22053	snoRNA
ENSMUSG00000050974	Gm9847	protein_coding
ENSMUSG00000093262	Gm23413	miRNA
ENSMUSG00000034452	Slc24a1	protein_coding
ENSMUSG00000096018	Gm26435	snRNA
ENSMUSG00000069520	Tmem19	protein_coding
ENSMUSG00000099202	Mir7017	miRNA
ENSMUSG00000089143	Gm25268	snRNA
ENSMUSG00000098442	Mir6959	miRNA
ENSMUSG00000088395	Gm26313	misc_RNA
ENSMUSG00000088252	Snord13	snoRNA
ENSMUSG00000088661	Gm25334	snRNA
ENSMUSG00000092997	Gm23917	miRNA
ENSMUSG00000093362	Gm22802	miRNA
ENSMUSG00000089401	Gm24880	rRNA
ENSMUSG00000084467	n-R5s24	rRNA
ENSMUSG00000095100	Gm22128	snoRNA
ENSMUSG00000077337	Gm23012	snoRNA
ENSMUSG00000091981	Gm8038	processed_pseudogene
ENSMUSG00000068167	Csnka2ip	protein_coding
ENSMUSG00000104349	Gm37692	processed_pseudogene
ENSMUSG00000094077	Gm22323	miRNA
ENSMUSG00000035248	Zcchc6	protein_coding
ENSMUSG00000089587	Gm23339	snoRNA
ENSMUSG00000098817	Mir6409	miRNA
ENSMUSG00000077736	Gm24555	snoRNA
ENSMUSG00000069080	Lcn11	protein_coding
ENSMUSG00000077393	Gm24338	snoRNA
ENSMUSG00000094551	Gm22392	snRNA
ENSMUSG00000093409	Gm25193	miRNA
ENSMUSG00000098756	Mir378d	miRNA
ENSMUSG00000077546	Gm22020	snoRNA
ENSMUSG00000093292	Mir5118	miRNA
ENSMUSG00000098969	Gm27695	misc_RNA
ENSMUSG00000098484	Gm27280	misc_RNA
ENSMUSG00000094673	Olfr1354	protein_coding
ENSMUSG00000088113	Mir1960	miRNA
ENSMUSG00000106479	mmu-mir-721	miRNA
ENSMUSG00000065757	Gm23347	snoRNA
ENSMUSG00000031770	Herpud1	protein_coding
ENSMUSG00000087992	Gm25059	snoRNA
ENSMUSG00000089414	Gm22010	snoRNA
ENSMUSG00000084599	n-R5s70	rRNA
ENSMUSG00000022408	Fam83f	protein_coding
ENSMUSG00000031639	Tlr3	protein_coding
ENSMUSG00000093870	Gm25461	snoRNA
ENSMUSG00000098269	Mir8094	miRNA
ENSMUSG00000089467	Gm23700	miRNA
ENSMUSG00000076060	Mir704	miRNA
ENSMUSG00000077021	Mir467d	miRNA
ENSMUSG00000077264	Gm24429	snoRNA
ENSMUSG00000064632	Gm25142	snRNA
ENSMUSG00000065729	Gm26176	snRNA
ENSMUSG00000094726	Gm23355	snRNA
ENSMUSG00000066810	Gm10181	protein_coding
ENSMUSG00000088627	Gm23035	snRNA
ENSMUSG00000034063	4930590J08Rik	protein_coding
ENSMUSG00000088685	Gm23995	snoRNA
ENSMUSG00000098611	Mir6343	miRNA
ENSMUSG00000092697	Gm22925	miRNA
ENSMUSG00000070081	Mir505	miRNA
ENSMUSG00000096287	Gm22252	snoRNA
ENSMUSG00000092012	Gm4782	protein_coding
ENSMUSG00000078060	Mir466l	miRNA
ENSMUSG00000065635	Gm24253	snoRNA
ENSMUSG00000076941	Gm22065	miRNA
ENSMUSG00000088706	Gm25552	snRNA
ENSMUSG00000094236	Gm24609	snoRNA
ENSMUSG00000070144	Mir1a-1	miRNA
ENSMUSG00000077422	Gm24281	snoRNA
ENSMUSG00000092922	Mir5101	miRNA
ENSMUSG00000104755	mmu-mir-677	miRNA
ENSMUSG00000077844	Gm22231	miRNA
ENSMUSG00000095094	Gm23659	miRNA
ENSMUSG00000096832	Mir3096	snoRNA
ENSMUSG00000064722	Gm25857	snoRNA
ENSMUSG00000106412	AC103674.2	miRNA
ENSMUSG00000095221	Gm23561	snoRNA
ENSMUSG00000096613	n-R5s102	rRNA
ENSMUSG00000088743	Gm23221	misc_RNA
ENSMUSG00000098570	Gm27444	misc_RNA
ENSMUSG00000065307	Gm23247	snRNA
ENSMUSG00000087943	Gm24245	miRNA
ENSMUSG00000088189	Gm22213	snoRNA
ENSMUSG00000089271	Gm24552	snRNA
ENSMUSG00000084740	Gm25294	snRNA
ENSMUSG00000065272	Snord57	snoRNA
ENSMUSG00000064428	Gm22746	snRNA
ENSMUSG00000104741	mmu-mir-3087	miRNA
ENSMUSG00000099263	Gm27772	misc_RNA
ENSMUSG00000022957	Itsn1	protein_coding
ENSMUSG00000088622	Gm23316	snRNA
ENSMUSG00000088744	Gm23223	snoRNA
ENSMUSG00000095406	Gm18025	protein_coding
ENSMUSG00000094167	Gm10580	pseudogene
ENSMUSG00000105296	RP23-209N19.6	lincRNA
ENSMUSG00000059301	Gm5434	protein_coding
ENSMUSG00000097034	mmu-mir-294	miRNA
ENSMUSG00000007594	Hapln4	protein_coding
ENSMUSG00000064811	Gm22358	snoRNA
ENSMUSG00000105379	mmu-mir-1191b	miRNA
ENSMUSG00000077338	Gm23294	snRNA
ENSMUSG00000095491	Gm24088	snoRNA
ENSMUSG00000090862	Rps13	protein_coding
ENSMUSG00000076450	Mir804	miRNA
ENSMUSG00000064437	Snord49b	snoRNA
ENSMUSG00000062235	Gm5341	processed_pseudogene
ENSMUSG00000098868	Gm27466	miRNA
ENSMUSG00000091028	Gm10722	protein_coding
ENSMUSG00000000088	Cox5a	protein_coding
ENSMUSG00000084616	Gm25047	snRNA
ENSMUSG00000099205	Gm27944	snRNA
ENSMUSG00000065158	Gm25483	snoRNA
ENSMUSG00000006906	Stambp	protein_coding
ENSMUSG00000065601	Mir146	miRNA
ENSMUSG00000092851	Gm25960	miRNA
ENSMUSG00000077939	Gm24133	miRNA
ENSMUSG00000098430	Gm27494	misc_RNA
ENSMUSG00000092833	Gm24823	miRNA
ENSMUSG00000096243	Gm24265	snRNA
ENSMUSG00000088185	Scarna2	scaRNA
ENSMUSG00000105743	mmu-mir-1949	miRNA
ENSMUSG00000065660	n-R5s170	rRNA
ENSMUSG00000083554	Gm6645	processed_pseudogene
ENSMUSG00000077678	Gm24318	snoRNA
ENSMUSG00000047180	Neurl3	protein_coding
ENSMUSG00000086881	Gm13594	antisense
ENSMUSG00000080412	Gm26474	miRNA
ENSMUSG00000092675	Gm25262	miRNA
ENSMUSG00000077380	Gm22661	snoRNA
ENSMUSG00000087886	Gm23599	misc_RNA
ENSMUSG00000088481	Gm23644	snoRNA
ENSMUSG00000077125	Gm26399	miRNA
ENSMUSG00000092979	Gm25069	miRNA
ENSMUSG00000079467	Gm14966	antisense
ENSMUSG00000092799	Gm25927	miRNA
ENSMUSG00000077494	Gm23595	snoRNA
ENSMUSG00000065303	Gm23249	snRNA
ENSMUSG00000095385	D630033O11Rik	protein_coding
ENSMUSG00000088172	Gm25217	snRNA
ENSMUSG00000088538	Gm23276	snoRNA
ENSMUSG00000098762	Mir7045	miRNA
ENSMUSG00000064590	Gm22301	snRNA
ENSMUSG00000104817	AC134536.1	miRNA
ENSMUSG00000065262	Gm23451	snoRNA
ENSMUSG00000084706	Gm22987	misc_RNA
ENSMUSG00000094389	Gm22188	snoRNA
ENSMUSG00000088207	Gm23756	rRNA
ENSMUSG00000089175	Gm22433	scaRNA
ENSMUSG00000076313	Mir665	miRNA
ENSMUSG00000104812	AC114655.1	miRNA
ENSMUSG00000077890	Mir875	miRNA
ENSMUSG00000088740	Gm23220	snoRNA
ENSMUSG00000077376	Gm25167	snoRNA
ENSMUSG00000054309	Cpsf3	protein_coding
ENSMUSG00000088483	Gm23642	misc_RNA
ENSMUSG00000093224	Gm25750	miRNA
ENSMUSG00000105116	AC157817.1	miRNA
ENSMUSG00000088257	Gm24286	snoRNA
ENSMUSG00000104109	Gm30292	lincRNA
ENSMUSG00000084659	Gm22720	snRNA
ENSMUSG00000092978	Gm25070	miRNA
ENSMUSG00000098766	Mir6386	miRNA
ENSMUSG00000092680	Snord55	snoRNA
ENSMUSG00000087853	Gm22794	misc_RNA
ENSMUSG00000104635	AC119939.1	miRNA
ENSMUSG00000088854	Gm24725	snRNA
ENSMUSG00000098355	Gm27553	misc_RNA
ENSMUSG00000079563	Pglyrp2	protein_coding
ENSMUSG00000099093	Mir7000	miRNA
ENSMUSG00000084613	n-R5s164	rRNA
ENSMUSG00000070128	Mir485	miRNA
ENSMUSG00000095871	Gm25931	miRNA
ENSMUSG00000094897	Gm22288	snRNA
ENSMUSG00000088990	Gm22767	scaRNA
ENSMUSG00000077442	Gm23132	snoRNA
ENSMUSG00000104855	RP23-169H9.9	unprocessed_pseudogene
ENSMUSG00000084473	Gm25784	snRNA
ENSMUSG00000077086	Mir669o	miRNA
ENSMUSG00000099319	Mir7648	miRNA
ENSMUSG00000095243	Gm24754	snRNA
ENSMUSG00000065400	Mir200a	miRNA
ENSMUSG00000025232	Hexa	protein_coding
ENSMUSG00000098984	Mir6420	miRNA
ENSMUSG00000084705	n-R5s63	rRNA
ENSMUSG00000094431	CAAA01205117.1	miRNA
ENSMUSG00000077387	Gm22656	snRNA
ENSMUSG00000088864	Gm23068	misc_RNA
ENSMUSG00000036863	Syde2	protein_coding
ENSMUSG00000054351	4930553M12Rik	protein_coding
ENSMUSG00000096163	Gm24142	snRNA
ENSMUSG00000080616	Gm22152	snoRNA
ENSMUSG00000077293	Gm24125	snoRNA
ENSMUSG00000098853	Gm27393	snRNA
ENSMUSG00000088589	Gm22961	snRNA
ENSMUSG00000078027	Mir449b	miRNA
ENSMUSG00000064524	Gm26441	snRNA
ENSMUSG00000092923	Gm24561	miRNA
ENSMUSG00000098690	Gm27316	misc_RNA
ENSMUSG00000065859	Gm22351	snRNA
ENSMUSG00000065374	Gm22738	snRNA
ENSMUSG00000032434	Cmtm6	protein_coding
ENSMUSG00000065907	Gm26108	snRNA
ENSMUSG00000091639	Gm3756	processed_pseudogene
ENSMUSG00000093289	Snord92	snoRNA
ENSMUSG00000099125	Gm27322	miRNA
ENSMUSG00000088693	Gm22330	snoRNA
ENSMUSG00000098743	Gm27927	misc_RNA
ENSMUSG00000041324	Inhba	protein_coding
ENSMUSG00000087794	Gm25966	rRNA
ENSMUSG00000076949	Gm22066	miRNA
ENSMUSG00000088366	Gm23496	misc_RNA
ENSMUSG00000084143	Gm13400	processed_pseudogene
ENSMUSG00000077197	Gm22268	snoRNA
ENSMUSG00000102167	Gm2345	processed_pseudogene
ENSMUSG00000065768	Gm23845	snRNA
ENSMUSG00000088768	Gm25494	snRNA
ENSMUSG00000089117	Gm25903	snRNA
ENSMUSG00000035829	Ppp1r26	protein_coding
ENSMUSG00000042787	Exog	protein_coding
ENSMUSG00000106151	AL731548.1	miRNA
ENSMUSG00000024731	Ms4a10	protein_coding
ENSMUSG00000098706	Mir6979	miRNA
ENSMUSG00000092644	Gm23564	miRNA
ENSMUSG00000105572	RP23-235E15.5	TEC
ENSMUSG00000093974	Gm23357	snoRNA
ENSMUSG00000102270	Gm8388	processed_pseudogene
ENSMUSG00000103944	Rpl26-ps3	processed_pseudogene
ENSMUSG00000105975	RP24-372J8.3	antisense
ENSMUSG00000081453	Gm6767	processed_pseudogene
ENSMUSG00000065301	Gm23248	snRNA
ENSMUSG00000095069	Gm26190	miRNA
ENSMUSG00000086041	Gm12869	antisense
ENSMUSG00000064450	Snord68	snoRNA
ENSMUSG00000023805	Synj2	protein_coding
ENSMUSG00000089326	Gm25974	rRNA
ENSMUSG00000098922	Mir8106	miRNA
ENSMUSG00000080430	Gm24275	miRNA
ENSMUSG00000041512	4930569F06Rik	protein_coding
ENSMUSG00000027737	Slc7a11	protein_coding
ENSMUSG00000077191	Snord64	snoRNA
ENSMUSG00000105318	CR938728.1	miRNA
ENSMUSG00000092876	Gm25641	miRNA
ENSMUSG00000106312	AL645586.1	miRNA
ENSMUSG00000096245	Gm24269	miRNA
ENSMUSG00000082279	Gm12870	processed_pseudogene
ENSMUSG00000094850	Gm24319	snRNA
ENSMUSG00000080681	Gm23990	miRNA
ENSMUSG00000065875	Gm25684	snRNA
ENSMUSG00000088639	Mir1955	miRNA
