"","ensembl_gene_id","external_gene_name","gene_biotype"
"NA.25380",NA,NA,NA
"NA.25381",NA,NA,NA
"NA.25382",NA,NA,NA
"9163","ENSG00000047597","XK","protein_coding"
"11341","ENSG00000172967","XKR3","protein_coding"
"26089","ENSG00000206579","XKR4","protein_coding"
"4426","ENSG00000285327","XKR5","protein_coding"
"4623","ENSG00000284927","XKR6","protein_coding"
"7094","ENSG00000260903","XKR7","protein_coding"
"48390","ENSG00000158156","XKR8","protein_coding"
"81695","ENSG00000221947","XKR9","protein_coding"
"18192","ENSG00000182489","XKRX","protein_coding"
"909","ENSG00000250868","XKRY","transcribed_unprocessed_pseudogene"
"NA.25383",NA,NA,NA
"706","ENSG00000238067","XKRYP1","unprocessed_pseudogene"
"661","ENSG00000230904","XKRYP2","unprocessed_pseudogene"
"820","ENSG00000236620","XKRYP3","unprocessed_pseudogene"
"838","ENSG00000231026","XKRYP4","unprocessed_pseudogene"
"892","ENSG00000223406","XKRYP5","unprocessed_pseudogene"
"779","ENSG00000237546","XKRYP6","unprocessed_pseudogene"
"51975","ENSG00000136936","XPA","protein_coding"
"73169","ENSG00000154767","XPC","protein_coding"
"68764","ENSG00000108039","XPNPEP1","protein_coding"
"31079","ENSG00000122121","XPNPEP2","protein_coding"
"50513","ENSG00000196236","XPNPEP3","protein_coding"
"82851","ENSG00000082898","XPO1","protein_coding"
"35622","ENSG00000132953","XPO4","protein_coding"
"76673","ENSG00000124571","XPO5","protein_coding"
"83169","ENSG00000169180","XPO6","protein_coding"
"59911","ENSG00000130227","XPO7","protein_coding"
"85000","ENSG00000184575","XPOT","protein_coding"
"8427","ENSG00000214185","XPOTP1","processed_pseudogene"
"85076","ENSG00000143324","XPR1","protein_coding"
"81325","ENSG00000073050","XRCC1","protein_coding"
"64044","ENSG00000196584","XRCC2","protein_coding"
"78383","ENSG00000126215","XRCC3","protein_coding"
"81163","ENSG00000152422","XRCC4","protein_coding"
"83199","ENSG00000079246","XRCC5","protein_coding"
"78468","ENSG00000196419","XRCC6","protein_coding"
"NA.25384",NA,NA,NA
"46792","ENSG00000237417","XRCC6P1","transcribed_processed_pseudogene"
"10948","ENSG00000234825","XRCC6P2","processed_pseudogene"
"61149","ENSG00000230318","XRCC6P3","processed_pseudogene"
"14009","ENSG00000253517","XRCC6P4","processed_pseudogene"
"9151","ENSG00000215070","XRCC6P5","processed_pseudogene"
"74908","ENSG00000114127","XRN1","protein_coding"
"57946","ENSG00000088930","XRN2","protein_coding"
"42794","ENSG00000166435","XRRA1","protein_coding"
"NA.25385",NA,NA,NA
"NA.25386",NA,NA,NA
"NA.25387",NA,NA,NA
"NA.25388",NA,NA,NA
"NA.25389",NA,NA,NA
"NA.25390",NA,NA,NA
"NA.25391",NA,NA,NA
"NA.25392",NA,NA,NA
"NA.25393",NA,NA,NA
"NA.25394",NA,NA,NA
"NA.25395",NA,NA,NA
"NA.25396",NA,NA,NA
"NA.25397",NA,NA,NA
"NA.25398",NA,NA,NA
"NA.25399",NA,NA,NA
"NA.25400",NA,NA,NA
"NA.25401",NA,NA,NA
"NA.25402",NA,NA,NA
"NA.25403",NA,NA,NA
"NA.25404",NA,NA,NA
"NA.25405",NA,NA,NA
"NA.25406",NA,NA,NA
"NA.25407",NA,NA,NA
"NA.25408",NA,NA,NA
"NA.25409",NA,NA,NA
"NA.25410",NA,NA,NA
"NA.25411",NA,NA,NA
"NA.25412",NA,NA,NA
"NA.25413",NA,NA,NA
"NA.25414",NA,NA,NA
"46555","ENSG00000173950","XXYLT1","protein_coding"
"46597","ENSG00000233303","XXYLT1-AS1","lncRNA"
"57315","ENSG00000230266","XXYLT1-AS2","lncRNA"
"62760","ENSG00000093217","XYLB","protein_coding"
"1589","ENSG00000285395","XYLT1","protein_coding"
"78264","ENSG00000015532","XYLT2","protein_coding"
"91","ENSG00000277428","Y_RNA","misc_RNA"
"NA.25415",NA,NA,NA
"NA.25416",NA,NA,NA
"64501","ENSG00000015153","YAF2","protein_coding"
"82174","ENSG00000137693","YAP1","protein_coding"
"38379","ENSG00000220494","YAP1P1","processed_pseudogene"
"9464","ENSG00000236080","YAP1P2","processed_pseudogene"
"NA.25417",NA,NA,NA
"63702","ENSG00000139131","YARS2","protein_coding"
"22498","ENSG00000182362","YBEY","protein_coding"
"85573","ENSG00000065978","YBX1","protein_coding"
"13075","ENSG00000224861","YBX1P1","processed_pseudogene"
"16019","ENSG00000213866","YBX1P10","processed_pseudogene"
"58355","ENSG00000231167","YBX1P2","processed_pseudogene"
"32002","ENSG00000240002","YBX1P3","processed_pseudogene"
"59992","ENSG00000213188","YBX1P4","processed_pseudogene"
"26977","ENSG00000251108","YBX1P5","processed_pseudogene"
"39663","ENSG00000213539","YBX1P6","transcribed_processed_pseudogene"
"40784","ENSG00000232349","YBX1P7","processed_pseudogene"
"8591","ENSG00000226048","YBX1P8","processed_pseudogene"
"50829","ENSG00000236994","YBX1P9","processed_pseudogene"
"1195","ENSG00000288504","YBX2","protein_coding"
"16267","ENSG00000213438","YBX2P1","processed_pseudogene"
"82877","ENSG00000060138","YBX3","protein_coding"
"55377","ENSG00000161179","YDJC","protein_coding"
"75588","ENSG00000163872","YEATS2","protein_coding"
"52369","ENSG00000233885","YEATS2-AS1","lncRNA"
"72126","ENSG00000127337","YEATS4","protein_coding"
"31941","ENSG00000176105","YES1","protein_coding"
"7431","ENSG00000224003","YES1P1","processed_pseudogene"
"46060","ENSG00000174851","YIF1A","protein_coding"
"68947","ENSG00000167645","YIF1B","protein_coding"
"86217","ENSG00000058799","YIPF1","protein_coding"
"84335","ENSG00000130733","YIPF2","protein_coding"
"80676","ENSG00000137207","YIPF3","protein_coding"
"84393","ENSG00000119820","YIPF4","protein_coding"
"80831","ENSG00000145817","YIPF5","protein_coding"
"35422","ENSG00000181704","YIPF6","protein_coding"
"81118","ENSG00000177752","YIPF7","protein_coding"
"84017","ENSG00000250067","YJEFN3","protein_coding"
"76628","ENSG00000106636","YKT6","protein_coding"
"55632","ENSG00000119596","YLPM1","protein_coding"
"83523","ENSG00000136758","YME1L1","protein_coding"
"8133","ENSG00000236831","YME1L1P1","unprocessed_pseudogene"
"69958","ENSG00000180667","YOD1","protein_coding"
"8687","ENSG00000100027","YPEL1","protein_coding"
"63951","ENSG00000175155","YPEL2","protein_coding"
"76551","ENSG00000090238","YPEL3","protein_coding"
"29483","ENSG00000166793","YPEL4","protein_coding"
"85173","ENSG00000119801","YPEL5","protein_coding"
"67138","ENSG00000232096","YPEL5P1","processed_pseudogene"
"2486","ENSG00000284852","YPEL5P2","processed_pseudogene"
"25786","ENSG00000258251","YPEL5P3","processed_pseudogene"
"NA.25418",NA,NA,NA
"80022","ENSG00000196449","YRDC","protein_coding"
"19032","ENSG00000278486","YRDCP1","processed_pseudogene"
"17448","ENSG00000236745","YRDCP2","processed_pseudogene"
"1766","ENSG00000291567","YRDCP3","processed_pseudogene"
"25142","ENSG00000275272","YTHDC1","protein_coding"
"78309","ENSG00000047188","YTHDC2","protein_coding"
"72014","ENSG00000149658","YTHDF1","protein_coding"
"33639","ENSG00000251389","YTHDF1P1","processed_pseudogene"
"79248","ENSG00000198492","YTHDF2","protein_coding"
"62006","ENSG00000185728","YTHDF3","protein_coding"
"NA.25419",NA,NA,NA
"68453","ENSG00000166913","YWHAB","protein_coding"
"40832","ENSG00000237557","YWHABP1","transcribed_processed_pseudogene"
"32521","ENSG00000256464","YWHABP2","processed_pseudogene"
"6928","ENSG00000274474","YWHAE","protein_coding"
"73346","ENSG00000232727","YWHAEP1","transcribed_processed_pseudogene"
"7335","ENSG00000283850","YWHAEP2","processed_pseudogene"
"77145","ENSG00000263976","YWHAEP3","transcribed_processed_pseudogene"
"18062","ENSG00000250205","YWHAEP4","processed_pseudogene"
"36951","ENSG00000234645","YWHAEP5","processed_pseudogene"
"11865","ENSG00000282630","YWHAEP7","transcribed_unprocessed_pseudogene"
"60212","ENSG00000170027","YWHAG","protein_coding"
"40190","ENSG00000128245","YWHAH","protein_coding"
"85698","ENSG00000134308","YWHAQ","protein_coding"
"56946","ENSG00000236564","YWHAQP5","processed_pseudogene"
"30020","ENSG00000249986","YWHAQP6","processed_pseudogene"
"55259","ENSG00000271142","YWHAQP7","transcribed_processed_pseudogene"
"66412","ENSG00000230019","YWHAQP9","processed_pseudogene"
"62812","ENSG00000164924","YWHAZ","protein_coding"
"39195","ENSG00000213236","YWHAZP2","processed_pseudogene"
"15289","ENSG00000229932","YWHAZP3","processed_pseudogene"
"26061","ENSG00000213131","YWHAZP4","processed_pseudogene"
"15743","ENSG00000213260","YWHAZP5","processed_pseudogene"
"15894","ENSG00000215199","YWHAZP6","processed_pseudogene"
"8804","ENSG00000227261","YWHAZP7","processed_pseudogene"
"8828","ENSG00000225664","YWHAZP8","processed_pseudogene"
"25263","ENSG00000100811","YY1","protein_coding"
"86369","ENSG00000163374","YY1AP1","protein_coding"
"21151","ENSG00000230661","YY1P1","processed_pseudogene"
"36013","ENSG00000229104","YY1P2","processed_pseudogene"
"8802","ENSG00000230797","YY2","protein_coding"
"NA.25420",NA,NA,NA
"NA.25421",NA,NA,NA
"NA.25422",NA,NA,NA
"NA.25423",NA,NA,NA
"NA.25424",NA,NA,NA
"NA.25425",NA,NA,NA
"NA.25426",NA,NA,NA
"NA.25427",NA,NA,NA
"NA.25428",NA,NA,NA
"NA.25429",NA,NA,NA
"NA.25430",NA,NA,NA
"NA.25431",NA,NA,NA
"NA.25432",NA,NA,NA
"NA.25433",NA,NA,NA
"NA.25434",NA,NA,NA
"NA.25435",NA,NA,NA
"NA.25436",NA,NA,NA
"NA.25437",NA,NA,NA
"NA.25438",NA,NA,NA
"NA.25439",NA,NA,NA
"NA.25440",NA,NA,NA
"NA.25441",NA,NA,NA
"NA.25442",NA,NA,NA
"NA.25443",NA,NA,NA
"NA.25444",NA,NA,NA
"NA.25445",NA,NA,NA
"NA.25446",NA,NA,NA
"NA.25447",NA,NA,NA
"NA.25448",NA,NA,NA
"NA.25449",NA,NA,NA
"NA.25450",NA,NA,NA
"NA.25451",NA,NA,NA
"NA.25452",NA,NA,NA
"NA.25453",NA,NA,NA
"NA.25454",NA,NA,NA
"NA.25455",NA,NA,NA
"NA.25456",NA,NA,NA
"NA.25457",NA,NA,NA
"NA.25458",NA,NA,NA
"NA.25459",NA,NA,NA
"NA.25460",NA,NA,NA
"NA.25461",NA,NA,NA
"NA.25462",NA,NA,NA
"61229","ENSG00000186919","ZACN","protein_coding"
"NA.25463",NA,NA,NA
"60709","ENSG00000146839","ZAN","protein_coding"
"1743","ENSG00000291603","ZAP70","protein_coding"
"27221","ENSG00000182223","ZAR1","protein_coding"
"2996","ENSG00000189167","ZAR1L","protein_coding"
"85147","ENSG00000169064","ZBBX","protein_coding"
"517","ENSG00000292345","ZBED1","protein_coding"
"21225","ENSG00000250304","ZBED1P1","processed_pseudogene"
"63749","ENSG00000177494","ZBED2","protein_coding"
"79692","ENSG00000132846","ZBED3","protein_coding"
"37170","ENSG00000250802","ZBED3-AS1","lncRNA"
"35832","ENSG00000100426","ZBED4","protein_coding"
"74521","ENSG00000236287","ZBED5","protein_coding"
"53823","ENSG00000247271","ZBED5-AS1","lncRNA"
"64660","ENSG00000257315","ZBED6","protein_coding"
"NA.25464",NA,NA,NA
"NA.25465",NA,NA,NA
"NA.25466",NA,NA,NA
"20565","ENSG00000124256","ZBP1","protein_coding"
"79591","ENSG00000126804","ZBTB1","protein_coding"
"80155","ENSG00000205189","ZBTB10","protein_coding"
"67802","ENSG00000066422","ZBTB11","protein_coding"
"62589","ENSG00000256628","ZBTB11-AS1","lncRNA"
"23354","ENSG00000204366","ZBTB12","protein_coding"
"NA.25467",NA,NA,NA
"63607","ENSG00000198081","ZBTB14","protein_coding"
"83979","ENSG00000109906","ZBTB16","protein_coding"
"85607","ENSG00000116809","ZBTB17","protein_coding"
"80815","ENSG00000179456","ZBTB18","protein_coding"
"73465","ENSG00000181472","ZBTB2","protein_coding"
"84194","ENSG00000181722","ZBTB20","protein_coding"
"57853","ENSG00000241560","ZBTB20-AS1","lncRNA"
"31998","ENSG00000241295","ZBTB20-AS2","lncRNA"
"32000","ENSG00000239946","ZBTB20-AS3","lncRNA"
"32004","ENSG00000242767","ZBTB20-AS4","lncRNA"
"10132","ENSG00000173276","ZBTB21","protein_coding"
"43486","ENSG00000229253","ZBTB22","protein_coding"
"69122","ENSG00000112365","ZBTB24","protein_coding"
"79596","ENSG00000089775","ZBTB25","protein_coding"
"77913","ENSG00000171448","ZBTB26","protein_coding"
"85187","ENSG00000185670","ZBTB3","protein_coding"
"57250","ENSG00000011590","ZBTB32","protein_coding"
"42514","ENSG00000177485","ZBTB33","protein_coding"
"56137","ENSG00000177125","ZBTB34","protein_coding"
"80120","ENSG00000185278","ZBTB37","protein_coding"
"84528","ENSG00000177311","ZBTB38","protein_coding"
"80555","ENSG00000166860","ZBTB39","protein_coding"
"1407","ENSG00000283868","ZBTB4","protein_coding"
"86211","ENSG00000184677","ZBTB40","protein_coding"
"49534","ENSG00000237200","ZBTB40-IT1","lncRNA"
"85873","ENSG00000177888","ZBTB41","protein_coding"
"80933","ENSG00000179627","ZBTB42","protein_coding"
"80584","ENSG00000169155","ZBTB43","protein_coding"
"84434","ENSG00000196323","ZBTB44","protein_coding"
"68920","ENSG00000119574","ZBTB45","protein_coding"
"41557","ENSG00000225108","ZBTB45P1","processed_pseudogene"
"41569","ENSG00000226065","ZBTB45P2","processed_pseudogene"
"56621","ENSG00000130584","ZBTB46","protein_coding"
"19836","ENSG00000231208","ZBTB46-AS1","lncRNA"
"66543","ENSG00000114853","ZBTB47","protein_coding"
"85553","ENSG00000204859","ZBTB48","protein_coding"
"67959","ENSG00000168826","ZBTB49","protein_coding"
"78105","ENSG00000168795","ZBTB5","protein_coding"
"54239","ENSG00000186130","ZBTB6","protein_coding"
"83053","ENSG00000178951","ZBTB7A","protein_coding"
"86150","ENSG00000160685","ZBTB7B","protein_coding"
"67254","ENSG00000184828","ZBTB7C","protein_coding"
"85515","ENSG00000160062","ZBTB8A","protein_coding"
"82267","ENSG00000273274","ZBTB8B","protein_coding"
"82515","ENSG00000176261","ZBTB8OS","protein_coding"
"24700","ENSG00000183432","ZBTB8OSP1","processed_pseudogene"
"41082","ENSG00000172799","ZBTB8OSP2","processed_pseudogene"
"42672","ENSG00000236515","ZBTB9","protein_coding"
"60541","ENSG00000104427","ZC2HC1A","protein_coding"
"20564","ENSG00000118491","ZC2HC1B","protein_coding"
"67445","ENSG00000119703","ZC2HC1C","protein_coding"
"75073","ENSG00000135482","ZC3H10","protein_coding"
"51831","ENSG00000058673","ZC3H11A","protein_coding"
"64678","ENSG00000215817","ZC3H11B","protein_coding"
"82186","ENSG00000163874","ZC3H12A","protein_coding"
"38256","ENSG00000102053","ZC3H12B","protein_coding"
"46021","ENSG00000149289","ZC3H12C","protein_coding"
"35141","ENSG00000178199","ZC3H12D","protein_coding"
"15768","ENSG00000123200","ZC3H13","protein_coding"
"82262","ENSG00000100722","ZC3H14","protein_coding"
"83155","ENSG00000065548","ZC3H15","protein_coding"
"84223","ENSG00000158545","ZC3H18","protein_coding"
"30888","ENSG00000282684","ZC3H3","protein_coding"
"33247","ENSG00000130749","ZC3H4","protein_coding"
"85994","ENSG00000188177","ZC3H6","protein_coding"
"60957","ENSG00000122299","ZC3H7A","protein_coding"
"27683","ENSG00000100403","ZC3H7B","protein_coding"
"85310","ENSG00000144161","ZC3H8","protein_coding"
"78570","ENSG00000105939","ZC3HAV1","protein_coding"
"61095","ENSG00000146858","ZC3HAV1L","protein_coding"
"81455","ENSG00000091732","ZC3HC1","protein_coding"
"16183","ENSG00000126970","ZC4H2","protein_coding"
"83387","ENSG00000155329","ZCCHC10","protein_coding"
"NA.25468",NA,NA,NA
"49911","ENSG00000174460","ZCCHC12","protein_coding"
"18927","ENSG00000187969","ZCCHC13","protein_coding"
"61511","ENSG00000140948","ZCCHC14","protein_coding"
"NA.25469",NA,NA,NA
"86301","ENSG00000121766","ZCCHC17","protein_coding"
"43053","ENSG00000166707","ZCCHC18","protein_coding"
"57472","ENSG00000141664","ZCCHC2","protein_coding"
"71664","ENSG00000165424","ZCCHC24","protein_coding"
"7620","ENSG00000247315","ZCCHC3","protein_coding"
"62562","ENSG00000168228","ZCCHC4","protein_coding"
"NA.25470",NA,NA,NA
"NA.25471",NA,NA,NA
"80697","ENSG00000147905","ZCCHC7","protein_coding"
"58868","ENSG00000033030","ZCCHC8","protein_coding"
"62565","ENSG00000131732","ZCCHC9","protein_coding"
"75496","ENSG00000139168","ZCRB1","protein_coding"
"84111","ENSG00000078487","ZCWPW1","protein_coding"
"69642","ENSG00000206559","ZCWPW2","protein_coding"
"22459","ENSG00000283649","ZDBF2","protein_coding"
"83792","ENSG00000159714","ZDHHC1","protein_coding"
"25353","ENSG00000188818","ZDHHC11","protein_coding"
"82402","ENSG00000206077","ZDHHC11B","protein_coding"
"79941","ENSG00000160446","ZDHHC12","protein_coding"
"74746","ENSG00000177054","ZDHHC13","protein_coding"
"83934","ENSG00000175048","ZDHHC14","protein_coding"
"79542","ENSG00000102383","ZDHHC15","protein_coding"
"79041","ENSG00000171307","ZDHHC16","protein_coding"
"84776","ENSG00000186908","ZDHHC17","protein_coding"
"81428","ENSG00000204160","ZDHHC18","protein_coding"
"52891","ENSG00000163958","ZDHHC19","protein_coding"
"78622","ENSG00000104219","ZDHHC2","protein_coding"
"22645","ENSG00000180776","ZDHHC20","protein_coding"
"3513","ENSG00000236953","ZDHHC20-IT1","lncRNA"
"37160","ENSG00000229898","ZDHHC20P1","processed_pseudogene"
"23244","ENSG00000223702","ZDHHC20P2","processed_pseudogene"
"33967","ENSG00000255460","ZDHHC20P3","processed_pseudogene"
"2434","ENSG00000232380","ZDHHC20P4","processed_pseudogene"
"80667","ENSG00000175893","ZDHHC21","protein_coding"
"54265","ENSG00000177108","ZDHHC22","protein_coding"
"83472","ENSG00000184307","ZDHHC23","protein_coding"
"60357","ENSG00000174165","ZDHHC24","protein_coding"
"84427","ENSG00000163812","ZDHHC3","protein_coding"
"84958","ENSG00000136247","ZDHHC4","protein_coding"
"2728","ENSG00000238025","ZDHHC4P1","processed_pseudogene"
"83135","ENSG00000156599","ZDHHC5","protein_coding"
"82394","ENSG00000023041","ZDHHC6","protein_coding"
"82550","ENSG00000153786","ZDHHC7","protein_coding"
"26259","ENSG00000099904","ZDHHC8","protein_coding"
"NA.25472",NA,NA,NA
"79144","ENSG00000188706","ZDHHC9","protein_coding"
"52043","ENSG00000148516","ZEB1","protein_coding"
"40932","ENSG00000237036","ZEB1-AS1","lncRNA"
"85883","ENSG00000169554","ZEB2","protein_coding"
"NA.25473",NA,NA,NA
"NA.25474",NA,NA,NA
"NA.25475",NA,NA,NA
"73001","ENSG00000238057","ZEB2-AS1","lncRNA"
"30342","ENSG00000249506","ZEB2P1","transcribed_processed_pseudogene"
"80375","ENSG00000160445","ZER1","protein_coding"
"51489","ENSG00000104231","ZFAND1","protein_coding"
"79223","ENSG00000178381","ZFAND2A","protein_coding"
"78454","ENSG00000158552","ZFAND2B","protein_coding"
"63926","ENSG00000156639","ZFAND3","protein_coding"
"76574","ENSG00000172671","ZFAND4","protein_coding"
"80738","ENSG00000107372","ZFAND5","protein_coding"
"80372","ENSG00000086666","ZFAND6","protein_coding"
"41057","ENSG00000244213","ZFAND6P1","transcribed_processed_pseudogene"
"12136","ENSG00000177410","ZFAS1","lncRNA"
"81643","ENSG00000066827","ZFAT","protein_coding"
"26521","ENSG00000248492","ZFAT-AS1","lncRNA"
"NA.25476",NA,NA,NA
"NA.25477",NA,NA,NA
"NA.25478",NA,NA,NA
"27890","ENSG00000133858","ZFC3H1","protein_coding"
"22944","ENSG00000136367","ZFHX2","protein_coding"
"61590","ENSG00000140836","ZFHX3","protein_coding"
"12071","ENSG00000091656","ZFHX4","protein_coding"
"35318","ENSG00000253661","ZFHX4-AS1","lncRNA"
"78819","ENSG00000184517","ZFP1","protein_coding"
"71078","ENSG00000142065","ZFP14","protein_coding"
"81999","ENSG00000198939","ZFP2","protein_coding"
"81743","ENSG00000196867","ZFP28","protein_coding"
"79628","ENSG00000180787","ZFP3","protein_coding"
"77752","ENSG00000120784","ZFP30","protein_coding"
"64842","ENSG00000128016","ZFP36","protein_coding"
"33996","ENSG00000185650","ZFP36L1","protein_coding"
"83813","ENSG00000152518","ZFP36L2","protein_coding"
"74822","ENSG00000136866","ZFP37","protein_coding"
"47698","ENSG00000181638","ZFP41","protein_coding"
"64273","ENSG00000179059","ZFP42","protein_coding"
"31326","ENSG00000227858","ZFP57","protein_coding"
