,outlier_rho,outlier_p1,outlier_p2,outlier_lb,outlier_ub,counts_rho,counts_p1,counts_p2,counts_lb,counts_ub,concentrations_rho,concentrations_p1,concentrations_p2,concentrations_lb,concentrations_ub,counts_c95_lb,counts_c95_ub,counts_c50_lb,counts_c50_ub,counts_c25_lb,counts_c25_ub
ABHD10,0.04751229721388091,0.784962890215193,0.4300742195696136,-0.029185271024420752,0.2520225955198603,0.10384278338218525,0.9577488581151068,0.08450228376978607,-0.017074494132613447,0.2801134756223376,0.09159474300837411,0.935838102523809,0.12832379495238147,-0.027262444694386358,0.23445176357349487,-0.018853885160858248,0.29852987821121746,0.05400878518185005,0.15482851069259432,0.0785223331323426,0.12588334666914386
ABHD11,0.789451924367473,1.0,1.908394100802112e-60,-0.01580478537057461,0.959154337861128,0.14602748211194366,0.9925013512740616,0.014997297451876737,-0.04063114311631005,0.39483888647825244,0.15452163136865454,0.9949968353450526,0.01000632930989487,-0.06828181904317158,0.37115764944456525,-0.04547691716489617,0.4085549464147823,0.07267336271933965,0.23294875362553266,0.12305040081022375,0.19684349494273135
ABHD12,0.2791359842443284,0.9999988632547213,2.2734905574497934e-06,-0.07690287617692962,0.6027028502714337,-0.05019430604797862,0.20266306573936108,0.40532613147872276,-0.09009244798367198,-0.0026440755596284847,-0.06481385930115442,0.14119401816682056,0.28238803633364135,-0.11705374758480831,0.0017496194026521805,-0.08312318397534126,-0.006923990581661081,-0.06576903317559543,-0.03990255630912479,-0.059775062697310546,-0.04590043843859122
ABHD13,-0.02789748562555008,0.32163258983988563,0.6432651796797725,-0.06305736384486428,0.028248486400284215,-0.027026842487662534,0.32712565822172124,0.6542513164434416,-0.0686344960315531,0.03734802962268413,-0.05325813499966682,0.18861527695744212,0.3772305539148834,-0.08720139933583494,-0.005851729435290056,-0.06431726220147375,0.04210677813715216,-0.04445046751408142,-0.010173795074621881,-0.03850233758190061,-0.025213469973286995
ABHD14B,0.7657828119738056,1.0,7.596721385744071e-55,-0.08413235526296184,0.9423304984322988,-0.061577969878815295,0.1535806442386304,0.30716128847726176,-0.08991248653804056,-0.036284581783400334,-0.056760490016565204,0.17330889089164944,0.3466177817832991,-0.09964302695921642,0.022483506495647232,-0.0978027605436998,-0.03302941254781339,-0.07255099772344548,-0.055226789903162446,-0.06654172904554659,-0.05726360758206692
ABHD15,-0.022828852123665387,0.35235603775158264,0.7047120755031565,-0.05575749587769561,0.03772880118463822,-0.014122161064801804,0.40749698601634116,0.8149939720326819,-0.06677592501632296,0.07190728330285222,-0.0367462151106633,0.2712559048292511,0.5425118096585052,-0.08113364084797679,0.05026431330004489,-0.0604357040860512,0.06604089016291873,-0.03783062817566301,0.007784163244252326,-0.02489923849999511,-0.006189953387456296
ABHD17A,0.0004753226403340963,0.5031474239490601,0.9937051521018807,-0.04675275859116759,0.08160984691449827,0.021729439759542012,0.6405977756475865,0.7188044487048237,-0.045443762538624005,0.10402706489472383,-0.026844060646255424,0.3282198395471694,0.6564396790943396,-0.08984563107850431,0.08152659691296824,-0.04452442462954342,0.12004325417884301,0.0005289737437834335,0.049543718126581156,0.011715089659996038,0.031439541920494404
ABHD17B,0.043435480689352546,0.7646349274769666,0.47073014504606636,-0.05360838310746182,0.2857804622119793,0.08671277910732278,0.9249777915672431,0.1500444168655135,-0.05741237580227696,0.4157458158840594,-0.005845539213226697,0.4614227405212761,0.9228454810425684,-0.08031580703951943,0.1375232461596981,-0.06280652219623505,0.4205539031022665,-0.02094835451393869,0.1673238725348313,-0.019686514166207057,0.10085488742581089
ABHD17C,-0.030612552061163666,0.3056451176185336,0.6112902352370748,-0.07417733378132617,-0.0054808540169566195,-0.05208170746547036,0.1939371360928513,0.3878742721856951,-0.07637332625470605,-0.03763811304495857,-0.07844113436773383,0.09652256298020552,0.19304512596041204,-0.10091467050910734,-0.059630887934476455,-0.07824504568015173,-0.036306697603872735,-0.06381458406860767,-0.05030715374519442,-0.05902416795475164,-0.05244736698632384
ABHD2,0.7428289090163929,1.0,5.161263131921443e-50,-0.07417898785459484,0.9443537278694591,-0.02523258307889857,0.33792917371473313,0.6758583474294676,-0.07703859634628626,0.058409437008667776,-0.020759232088864397,0.3654317241526506,0.7308634483052939,-0.10020904326186579,0.07856894182113772,-0.07986759975333838,0.0549137621559204,-0.04613945532637636,-0.0027977961723572,-0.03619138935868875,-0.015742645045150827
ABHD3,-0.04157074572577174,0.24500331253161084,0.4900066250632213,-0.07110188427456492,-0.019349570226795048,-0.04507526458248568,0.22747463703241597,0.4549492740648321,-0.0779272871486248,-0.010693595666775016,-0.0718814244298166,0.1165368233926415,0.2330736467852827,-0.10053137317039908,-0.03379895134446925,-0.07973827024165651,-0.015255078839024364,-0.056234692592110606,-0.03670131047520134,-0.055091621953748136,-0.04527055905474034
ABHD4,0.7775631645536172,1.0,1.5125933650978105e-57,-0.05790205072528354,0.9392819346650161,-0.042603342951918095,0.24003958220137797,0.4800791644027558,-0.06470505145454816,-0.02995598448272606,-0.038028966357500964,0.2642511026731884,0.5285022053463704,-0.05849005081824526,-0.02542308679153129,-0.06593481270481945,-0.0302744062145321,-0.05031405191229249,-0.03880512722608768,-0.04765271758110952,-0.04238140226774538
ABHD5,0.02848996088903804,0.6818856615955708,0.636228676808859,-0.05151775228558596,0.23610905249174868,0.0653907459697589,0.860941416690799,0.2781171666184016,-0.05324926335710101,0.3231630560227099,-0.0038581980655566384,0.47451573863468094,0.949031477269375,-0.07215442105667132,0.10537851874792588,-0.04894742477641374,0.31297457530748307,-0.016222952957219837,0.11316269695041008,0.015560289788057213,0.08415631784322185
ABI1,-0.023390049328346128,0.34890219941157646,0.6978043988231534,-0.07212720537927425,0.06775278419317945,0.002623362236373411,0.5173342033917967,0.9653315932164072,-0.06262913812509352,0.12607691310272,0.0201381188206529,0.6306907276978798,0.7386185446042409,-0.09208241534136948,0.14621068836488021,-0.07143861096140347,0.12026963479975358,-0.029338985509399763,0.03247220129777782,-0.010719581305125675,0.018440204361288112
ABI2,0.7785565373422554,1.0,8.798469391699985e-58,-0.07309549741622916,0.9475375020953897,0.020017427472927347,0.6299357126653955,0.7401285746692099,-0.08311356066167105,0.18862454303355974,-0.016894835698503096,0.38976385773393124,0.7795277154678757,-0.1153137010024698,0.08672593327534564,-0.07811792030781899,0.20545013698620257,-0.03407983851394171,0.07625449163521143,-0.006459536347650601,0.04456161616757348
ABI3BP,0.07082429770386708,0.8804092206559061,0.23918155868818775,-0.04708871571793788,0.24361778330658757,0.14813655441140627,0.9932058383213613,0.013588323357277143,-0.03061086995175446,0.2744001933227658,0.0009725383703700283,0.5064279080506682,0.9871441838986641,-0.07631582260961038,0.09588363870306452,-0.03478919614195366,0.2660440248177191,0.10492263087763437,0.2023470331273006,0.13492395601312615,0.1786789990639785
ABL1,-0.03325176129313435,0.29044941154645226,0.5808988230929032,-0.07701992781588905,0.03823857955304594,-0.02113494820991214,0.36309275944326785,0.7261855188865353,-0.07583767446069686,0.08285154790935147,-0.017767693225716405,0.38422637514173497,0.7684527502834803,-0.09011992879995295,0.060389410920932175,-0.08328152021450735,0.07962024100911795,-0.05097975642518573,0.003715371796873158,-0.04041310033243108,-0.01430923891703009
ABL2,0.2035739150804244,0.9996808431352145,0.0006383137295707906,-0.00976564231512736,0.37596898744592006,0.10312516268687293,0.9566578713126336,0.08668425737473283,-0.04220428291948281,0.21792265008511252,-0.026617222037298563,0.3295797966317898,0.659159593263591,-0.11920690444394123,0.08678011363925764,-0.024942645552966318,0.20706019988000954,0.062364507085370106,0.1494595834356208,0.08313977241999529,0.12043795106309271
ABLIM3,0.6840019495840451,1.0,1.0864272995797539e-39,-0.02894993535865833,0.9025441196225914,0.03606430510590198,0.7249832352128089,0.5500335295743827,-0.04342182261402166,0.11541533784597392,-0.001343520057862476,0.49112046777459045,0.9822409355491805,-0.09191006711351007,0.10075239219865786,-0.04692366456443061,0.1061733242032112,0.009328338816033286,0.05864695799711406,0.021137636039990783,0.04707510766062292
ABR,-0.006346916331350283,0.45804964450203817,0.916099289004077,-0.056357314342414186,0.10980659740556319,0.018495312445790453,0.6203718623636465,0.7592562752727063,-0.05809297103452519,0.13811757477749695,-0.053566125673473505,0.18723693599073582,0.37447387198146614,-0.10931305395972801,0.0192846656264741,-0.06139231581899983,0.19132243577049102,-0.01845298633795555,0.0543559179050045,0.002286577301421072,0.03847286335131597
ABRACL,0.013957272699407698,0.5916055435755879,0.8167889128488226,-0.055317723437188264,0.13998115234595734,0.022146019425058963,0.6431761273030835,0.7136477453938336,-0.07080727019334376,0.1682831393008986,-0.06311331334858207,0.1476169680040933,0.29523393600818654,-0.13873040833211078,0.03327184826522123,-0.07121898513297993,0.17471243748810517,-0.018290140432571073,0.07292270137637849,0.001143820919378077,0.041168074950039865
ABT1,0.6713784567974485,1.0,8.721999172485056e-38,-0.05667972689698071,0.9007028078212408,0.03538801282613656,0.7212283024263748,0.5575433951472507,-0.06483885135380638,0.19244785530538538,0.07371169577982484,0.8893207528116138,0.22135849437677285,-0.08745072691952507,0.2726928970938819,-0.06849904163912529,0.2104558516944813,-0.007105552281345704,0.08005693708757944,0.012856500378258334,0.057580837004267
ABTB1,-0.02678968915639767,0.32825360345411847,0.6565072069082363,-0.05215165221169926,-0.0037414917478308302,-0.026333171197331404,0.3312859201069038,0.6625718402138072,-0.05570352300408867,0.0034731882840422575,-0.03608289813389263,0.27491388298016706,0.5498277659603337,-0.07606766088207917,0.0071294867550087985,-0.054163458254326724,0.003780798112180784,-0.03796075612280951,-0.019333468493851855,-0.033021866925304684,-0.02246384264454096
ACAA1,0.5287163332931082,1.0,2.0137908688389493e-21,-0.08584912151629555,0.8505956204212927,-0.05226004586724088,0.1931245771702857,0.3862491543405729,-0.09086401917988889,0.0037155870374184596,-0.05232444032152556,0.1928316869609884,0.3856633739219783,-0.10149215759161151,0.010320440140159785,-0.08983527628918549,-0.019455039351234528,-0.06803754892470242,-0.046416359842876405,-0.06060167741898646,-0.049372549465917195
ACAA2,0.43082078530696377,0.9999999999999728,5.436509138375402e-14,-0.07400422155868683,0.75145670304757,-0.03168545817760579,0.2997574301581838,0.5995148603163671,-0.08708854510781845,0.06463424021960285,-0.027014620381162414,0.3271987770919015,0.6543975541838016,-0.12614473039357302,0.07437548560803421,-0.09163823980681482,0.0740036743984556,-0.056901604066119105,-0.01499874748735013,-0.0482219047257392,-0.023275372139684523
ACACA,0.7822673026887037,1.0,1.1336207451297583e-58,-0.032645093118839175,0.9559138376028635,0.015869939196061684,0.6037056695338006,0.792588660932399,-0.06046447313891027,0.07979471988539812,0.018900785514387716,0.6229269955260562,0.7541460089478894,-0.06793399687508234,0.1443609292330871,-0.05392745883995222,0.07693282466555099,-0.0094108768259756,0.04310000869822627,-0.00010325284115130558,0.02246954700729291
ACAD8,-0.022120108142191612,0.3567352714237701,0.7134705428475413,-0.05719743428608804,0.03300455597746142,-0.012314365387659355,0.41916392424301935,0.8383278484860399,-0.05656046221775304,0.07192248125829735,-0.038119274903378186,0.2637614233546799,0.5275228467093518,-0.09357334706937495,0.04285692240619506,-0.05735170783890061,0.05590060197368963,-0.03331552902852951,0.004891407518912687,-0.02078877858808767,-0.0013424884736677116
ACAD9,0.07218341220999082,0.8848683225833699,0.23026335483326046,-0.04096233615360477,0.3670481444041542,0.153777605733013,0.9948122772829411,0.010375445434117794,-0.027830486751258543,0.4181165940032273,0.05496028773864953,0.8189245040201678,0.36215099195966444,-0.057000143087228214,0.1968257629081371,-0.01249865307836675,0.40733621327833486,0.07873476062109054,0.22340514589991192,0.11294907562786527,0.18557118102678294
ACADM,0.7831256341158358,1.0,7.016555767822686e-59,-0.07522116728504959,0.9532441952552567,0.024875621256148367,0.6599052181162461,0.680189563767507,-0.07872845389460323,0.2097944975265467,-0.008094169623545441,0.4466590427537311,0.8933180855074644,-0.11147765714152931,0.14068153006967615,-0.08229941040654967,0.18815789752569534,-0.034188075822489665,0.057739956563909546,5.495786165596077e-06,0.041671107943223686
ACADS,0.00024163739776973236,0.5016000524425718,0.9967998951148562,-0.04988374661667237,0.0931248973828938,0.013905039534322174,0.5911058691537636,0.8177882616924745,-0.05776217234989591,0.11395445414776507,0.025512800095167956,0.6637671152335645,0.6724657695328737,-0.06343020930166125,0.15017036638989215,-0.05270144357796151,0.1171362434146301,-0.03717393579699875,0.03785674268880436,-0.008453851007269315,0.02451111959355478
ACADSB,-0.04892867060649867,0.20821941120438137,0.4164388224087639,-0.1026884774809369,-0.018268005291413026,-0.05174451814301447,0.1954791151566948,0.3909582303133911,-0.11214264085909151,-0.007242517416128644,-0.08983108816188981,0.06793571862787931,0.1358714372557593,-0.1177029833909527,-0.059937803253286806,-0.11131430673060178,-0.00539764981685192,-0.0861902923046338,-0.038206317777056374,-0.07216943485165708,-0.04821148523842003
ACADVL,0.7810008244943831,1.0,2.291702157106392e-58,-0.046895948019023075,0.9549953332806188,0.03911719006532353,0.7416187494462885,0.5167625011074213,-0.04959900480742577,0.20996267279295255,0.008156913875965233,0.5537519568414773,0.8924960863170452,-0.07021496482036578,0.1336016153668759,-0.05468513567268533,0.1983387679452269,-0.004927919632171522,0.08619709699194299,0.019476374159197424,0.067580568653326
ACAP1,0.04839981446012365,0.7892499119298021,0.4215001761403966,-0.035556453985912125,0.3188003852732743,0.09182855957115052,0.936326004651701,0.1273479906965983,-0.032843639573925505,0.39535861605853695,0.027367429858394382,0.6749092465539288,0.6501815068921436,-0.045931317754037505,0.2325287101600367,-0.04013381534977565,0.40936129910026753,-0.0019450303865180053,0.1561031994679006,0.036751542047090094,0.1194067625749281
ACAP2,-0.022545900594928777,0.3541020618442001,0.7082041236884022,-0.08460394881438052,0.08514254668328257,0.008636561395922587,0.5568919081151316,0.8862161837697363,-0.08664255320890109,0.1475936308995408,0.0950269780135954,0.942715482066488,0.11456903586702413,-0.12452379286888958,0.32575152504849314,-0.08314351295234503,0.17901915271900118,-0.027744557340756135,0.05416920036298699,-0.0115121029558825,0.02759711325738296
ACAT1,0.783224399994334,1.0,6.638798369734686e-59,0.06347287714000434,0.9475680219621901,0.13067563926161663,0.9851614392771242,0.029677121445751613,0.04431662540280116,0.22557921212223195,0.0722748459036601,0.8847403683207566,0.23051926335848735,-0.0176383965378606,0.17386928486196923,0.03202391369608528,0.21483107480325672,0.10627875525823349,0.1632223079012711,0.12116775511655496,0.1515441288306026
ACAT2,0.02630827045085002,0.6688521124277433,0.6622957751445132,-0.08608609062925848,0.25835297841017996,0.09399253659662873,0.9407063384265564,0.11858732314688726,-0.07402257452769838,0.3806249005521551,-0.019768248721758464,0.37162466108772574,0.7432493221754479,-0.12619147323960625,0.08079706823440644,-0.08132071565342434,0.34874607457746026,0.026586041122501174,0.18103330594571654,0.043460158281497144,0.11772727914865097
ACBD3,0.7295618783740315,1.0,1.8933105422334934e-47,-0.037085359791102904,0.9307855489871185,0.0384707819658748,0.7381401586471446,0.5237196827057096,-0.053472028688701906,0.2189411720933052,0.017357266129202308,0.6131726909949043,0.7736546180101918,-0.10206276803271236,0.1597388218232736,-0.05624398717884764,0.1864457606345951,-0.0026384244062322513,0.08405404621466225,0.020536211941220787,0.06094859047014928
ACBD5,-0.02454765215804676,0.341817307491992,0.6836346149839845,-0.07042443479944718,0.04374179621425124,-0.013063277983021922,0.41432147946930936,0.8286429589386155,-0.07276703084035421,0.09736433674689356,-0.05386276021427103,0.18591528909002755,0.37183057818006254,-0.09560862320141801,-0.0015525010660521015,-0.07292724325862719,0.09592923931087373,-0.04468089028802819,0.01013453928299212,-0.031298922110202784,-0.005269227604107935
ACBD6,0.6074697307118705,1.0,1.9821557513676562e-29,-0.014204771656508016,0.8591071258604768,0.13982022380581505,0.9900438455609172,0.01991230887816574,-0.037257673473544584,0.34986473662023543,-0.0040623669408933125,0.47316913070385036,0.9463382614076907,-0.07001793282892417,0.0881303569210069,-0.04194074869295287,0.3765807175442947,0.07362447668078333,0.22428428059145727,0.11336753432649092,0.18205358282860207
ACD,0.786313600266092,1.0,1.1585375636607802e-59,-0.04911606422570336,0.9475234223830581,0.09328521619363808,0.9393012057936392,0.1213975884127214,-0.07249323305357136,0.3301813049747879,0.013104169401246743,0.5859425576069981,0.8281148847860057,-0.07914968402620416,0.1460373392510326,-0.06693801910564433,0.35153692309156015,0.029747670935031188,0.15522325872926748,0.05090507900983236,0.10505240131334809
ACER3,-0.02420914976219501,0.3438834569572807,0.6877669139145595,-0.07609474770240386,0.034651853452096655,-0.02541423117894482,0.33682919423208546,0.6736583884641698,-0.08913355989938562,0.07780513680443596,-0.07171721586457384,0.117072847127419,0.23414569425483792,-0.11469201821305645,-0.026017898902891093,-0.07977886375505441,0.08074824538123754,-0.05151643102951451,-0.00441566353741419,-0.03768123840691817,-0.017111907183883043
ACIN1,-0.018205200067566717,0.38125029128360727,0.762500582567215,-0.07779252154868115,0.11080623328907717,0.025861956652475412,0.6658760940089934,0.6682478119820136,-0.05862042895797387,0.14208501619811617,-0.005513304059342687,0.4636090641487642,0.9272181282975289,-0.0782487423109137,0.08557015623358577,-0.05128667359164714,0.15390785324576403,-0.00823714311234682,0.07296967667932684,0.007783710231190032,0.05518051818581368
ACLY,0.05751979903352928,0.830341801936747,0.33931639612650666,-0.05137057345867675,0.25297183465493095,0.15739931672840585,0.9956570781994432,0.008685843601113697,0.0187532640663517,0.2808099267858711,0.05147008733231397,0.8032604531330716,0.39347909373385703,-0.04073875288741572,0.13741851282188827,0.004162925443835646,0.28185011462918513,0.10460719610312567,0.19594571661203558,0.12856851748778242,0.170076541438834
ACO1,0.014412335247309664,0.5945368995539619,0.810926200892076,-0.049395327063249166,0.15199286522950808,0.06026686442526868,0.8412027815461701,0.31759443690766076,-0.044759709816277096,0.15370683770956853,0.0009296034019969143,0.5061441559295528,0.9877116881408952,-0.09670476780622185,0.1078758939644174,-0.055866760977491804,0.15198505650899197,0.02486977702474729,0.09685032606322559,0.04894110289771576,0.08210802106030124
ACO2,-0.015930979182386132,0.39571949684559127,0.7914389936911962,-0.05306370759847983,0.06810283014955214,-0.005103900539430172,0.46630470301025545,0.9326094060205115,-0.05925383811484693,0.09032006078901608,-0.0080971778528719,0.44663933636124353,0.8932786727224952,-0.07782471200150132,0.09650285660906766,-0.0635685526991955,0.08783997666568304,-0.028291570712338607,0.017052492090303448,-0.017051627756104575,0.0016630456998180426
ACOT1,0.04254523642456418,0.7600596903788933,0.47988061924221426,-0.06502662327798148,0.1308720506994144,0.021030048626281026,0.6362547103165673,0.727490579366866,-0.0835710596130661,0.14473629501046475,-0.03722336555995115,0.26863958116995695,0.5372791623399155,-0.07865672292456978,0.02088740113596488,-0.08353976709887123,0.13090752281567433,-0.04442033186029282,0.05590299368781947,-0.02225414086444749,0.037707277367564976
ACOT13,-0.015183269173774227,0.4005091057462051,0.8010182114923989,-0.07547403474500694,0.11566772176321728,0.019091623416343045,0.6241277390362384,0.7517445219275243,-0.0719397763517509,0.1639827775940101,0.002793253176075979,0.5184560070492074,0.9630879859015847,-0.097679230523506,0.14471391948498896,-0.07911679164162747,0.14341050771101055,-0.021652556108264828,0.06421422418965274,0.0025094262578119362,0.03673228612934635
ACOT2,0.047671882673403,0.7857374366801757,0.428525126639649,-0.03717137045908599,0.1430100272309883,0.05821685995006197,0.8328175255002049,0.3343649489995903,-0.05105338600367623,0.15819280001970973,-0.038390572992541463,0.2622931390839575,0.5245862781679068,-0.09162688990460849,0.016175032347524307,-0.049318034350761555,0.1422359897086848,0.020033868988957752,0.08578929311857557,0.04951372586278506,0.07444544685647904
ACOT7,0.7831968947946435,1.0,6.741927652777991e-59,-0.09873112275405287,0.9483816569924838,0.07114666125004859,0.8810512018249956,0.23789759635000784,-0.12287482515490845,0.23217386664601508,-0.037539911585291755,0.2669108739069518,0.5338217478139141,-0.14203893999391168,0.08174315777311732,-0.12180635620134493,0.2555144615364557,-0.041487970659180674,0.12107082466949147,0.018905072748317722,0.09485169505300772
ACOT8,-0.026662087211205478,0.3290197559195236,0.6580395118390527,-0.06530167424925962,0.017515150428696915,-0.023984000494292203,0.34552688456952324,0.6910537691390473,-0.07248368743170219,0.029787220541628908,-0.04050439227422024,0.25099733538624397,0.5019946707724865,-0.08363060165819439,0.03530876090254755,-0.07122586466135321,0.0465539038307104,-0.05048186174449392,-0.010122950602284105,-0.037085067592908055,-0.01632218426966419
ACOT9,0.7626867604238042,1.0,3.666324198039635e-54,-0.08813381585624504,0.9450676208159416,-0.011873408713717407,0.4220208922113316,0.8440417844226664,-0.10469706189008592,0.11659557560055919,-0.09833104177532803,0.05122249350697627,0.10244498701395206,-0.16557659010284762,-0.01637399104633401,-0.09952849961463396,0.11808601634415308,-0.047488984066617515,0.03625685943889382,-0.03253211418865598,0.013325598425228373
ACOX1,0.08346350256574234,0.9173959889661267,0.16520802206774593,-0.04688854072380041,0.7077235536027731,-0.0024919332589081133,0.4835337269107666,0.9670674538215156,-0.06156389177019166,0.11703925764067633,0.007578804581621786,0.5499629959838459,0.9000740080323077,-0.0666295513811746,0.05118680674206597,-0.06487732414319598,0.0980364839143165,-0.013652461008134277,0.004791768152956485,-0.008309193089371877,-6.346970008008814e-05
ACOX3,-0.003081082674074617,0.479606755085752,0.9592135101715031,-0.061505568197016004,0.11936695870366694,0.014790944912085763,0.5967991171775857,0.8064017656448282,-0.06703594296527045,0.1331680678967879,-0.010569320061918363,0.4304934687417807,0.8609869374835609,-0.08083993544425355,0.08884124287232613,-0.06852064947304982,0.14178097091776556,-0.016222837988477755,0.05170799356505381,-0.006181727423532695,0.025666734509913434
ACP1,0.7359404789096026,1.0,1.157700944428369e-48,-0.09789261179153584,0.9167049608133415,-0.037295808975469,0.2682434631405521,0.5364869262810983,-0.1117909424074672,0.07685372421036672,-0.11850066394557274,0.02440354295153287,0.04880708590306546,-0.18695409962174606,-0.016579164045705717,-0.12688533375339928,0.07250996329987455,-0.06824965595540847,-0.004264657723029019,-0.05242650438832255,-0.01780249463991191
ACP2,0.015492000175869994,0.6014703819534812,0.797059236093037,-0.03447311062994288,0.16235177741731419,0.0425473487724308,0.7596715026524825,0.48065699469503637,-0.046299445098304984,0.20209376809841845,0.047935599219883926,0.7865933568585762,0.4268132862828457,-0.04601598312318398,0.2014501949275701,-0.037911260675049456,0.19330162558023722,0.0069010481750381115,0.075694126426668,0.021195500368963317,0.050304373057085836
ACP6,0.21309434125934873,0.9998269946149215,0.0003460107701569755,-0.045599313125630384,0.4800336158075709,0.001666572079737508,0.5110141458001101,0.97797170839978,-0.05084337983931414,0.11954003479109471,0.06237152440531313,0.8495212629328298,0.30095747413434015,-0.06426442522865274,0.31745836180154396,-0.05124688976893871,0.11142863812982748,-0.01960061974163156,0.033248554811830325,-0.0083696166284034,0.016568095342736205
ACSF3,-0.02562505481961079,0.33527262011555703,0.6705452402311237,-0.05660788756315133,0.02675544430160764,-0.02073818189467646,0.36556291729383195,0.731125834587665,-0.06306704518822315,0.05282585442835247,-0.01814266330591013,0.38185465780105005,0.7637093156020988,-0.06804559858137772,0.06829970762923238,-0.06404808063148257,0.05713751692910659,-0.03662200952486603,-0.005651623733372297,-0.0317345727463049,-0.017007716837894232
ACSL1,0.04576965301823106,0.7764003764928701,0.4471992470142574,-0.024956768549312173,0.17585265023406926,0.09997453614800007,0.9515977007611224,0.0968045984777551,0.0018215699498067115,0.2163449851408669,-0.04618828523029868,0.22193967477547402,0.4438793495509535,-0.09486967808700465,0.012011488769908405,-0.009523243502574738,0.22827911470799933,0.07470387921907816,0.13548235334434147,0.09203154409320571,0.11712739587141306
ACSL3,0.78988612734408,1.0,1.4833678753082394e-60,0.10263798054753559,0.9536086340254686,0.18276368146992872,0.9988701895395551,0.002259620920889799,0.08965826798392826,0.2956679101623629,-0.002505932343760925,0.48344127602997383,0.9668825520599627,-0.07459372311850182,0.08299539870461561,0.06280772184493595,0.2855074220066386,0.1541189047134448,0.22042287850199088,0.17109495088316512,0.20294963382534503
ACSL4,0.01811790772290536,0.6181972255412551,0.763605548917489,-0.06771248690783824,0.1523860331134569,0.08692675927891684,0.9254813160023025,0.14903736799539447,-0.038680820679217624,0.19832921404928744,0.04895422599201961,0.7914787970531574,0.4170424058936855,-0.06921095606955148,0.14073458315534518,-0.054892303072510924,0.19023742014162195,0.04031377914955528,0.12379351949710382,0.0541982540911418,0.09502546833987685
ACSS2,0.061009944014372486,0.8446132093840648,0.3107735812318706,-0.08826357838178875,0.23143180064686253,-0.0579873573925244,0.16813858001629015,0.33627716003257935,-0.09786536812337561,-0.010368413804949676,-0.07430456354600826,0.10882762377397674,0.21765524754795282,-0.12295980395134991,-0.021042763688822727,-0.09413267318958189,-0.012828715060759336,-0.0722858828283603,-0.04435966612481535,-0.06328434238612705,-0.053662823411957994
ACSS3,-0.020262905217471962,0.3682987912789744,0.7365975825579494,-0.039222247204884625,0.0310381706731988,-0.016740401804221768,0.39074595636528403,0.7814919127305681,-0.045940552292419515,0.033377497336115496,-0.038038120946683775,0.26420144285381464,0.5284028857076294,-0.06460161993214514,-0.002480224962438296,-0.04342950294754146,0.025927666959028692,-0.030736159331971786,-0.004772956824816087,-0.02262233889710398,-0.011844145142868287
ACTA2,-0.008433254394825097,0.44433813872488725,0.8886762774497752,-0.03540964295166196,0.03750331404083772,0.0008803516706194052,0.5058186532708735,0.9883626934582519,-0.036993723320301646,0.059585242533777776,0.0057304035878564495,0.5378197200012038,0.924360559997593,-0.04791256913040899,0.05485408066093694,-0.035258423665035975,0.0590632789991026,-0.013591830795341592,0.011511460691011794,-0.007888464320134566,0.006408479708845309
ACTB,0.7839074928377173,1.0,4.52391038779122e-59,0.02092544039781133,0.9606697271709326,0.06669990738008805,0.8657060235552471,0.26858795288950504,0.00043561127385237163,0.1509787333594243,-0.1633611445305377,0.0032159957868887466,0.006431991573777525,-0.28616610905879236,-0.023081033068935622,0.0025060592743680957,0.16038431055002655,0.04231435838044087,0.09166210881543219,0.050735744304112526,0.07308756158671591
ACTG1,0.7860895788652476,1.0,1.3161767386330088e-59,0.03345311390220061,0.9561560517553606,0.08619297066469714,0.923743866814172,0.1525122663716558,0.0035339502552146525,0.16318284609913392,-0.07861184290551199,0.09603755030946552,0.1920751006189291,-0.24331181968935267,0.06686844544132507,0.004710707364479566,0.17826003598818616,0.06516700343966793,0.12242701864079986,0.06853225373024938,0.10229397009311951
ACTL6A,0.061356435853317445,0.8459857375289082,0.30802852494218436,-0.036606453076327566,0.24346527695202427,0.14067693903770243,0.990420005715904,0.019159988568192073,0.0052318951631527,0.2606454116258753,0.07157808324042336,0.88247162641543,0.23505674716913932,-0.06730695467146719,0.22453324086521875,-0.004290338363301055,0.2511462091844447,0.10097004207710975,0.18648853927419592,0.11779189779743193,0.1582160621961231
ACTN1,0.777228688695617,1.0,1.8141822326243563e-57,-0.04618263503437079,0.9492320269256923,0.012647853024183399,0.5829939462735036,0.8340121074529936,-0.06524455004704101,0.07805093498744864,-0.10177337191473176,0.045458603793717536,0.09091720758743602,-0.18106098729667386,-0.029915248713190803,-0.06681266549596791,0.07559097292638871,-0.014126715566364462,0.03394237518950429,0.0005706570848675633,0.024579817742832143
ACTN4,0.15780209382735025,0.9958026216381614,0.008394756723677363,-0.08211901744462567,0.39234987734922494,-0.04084489012953659,0.24920203110588046,0.49840406221176126,-0.10753723690658515,0.04076316524947899,-0.025714094719513938,0.3350163920905075,0.6700327841810213,-0.15019945374201407,0.06750870618473549,-0.10042717903436203,0.04553740630562408,-0.06950464924514518,-0.020781985159192017,-0.05415780766105351,-0.032218586491651144
