,MIR222_d22_t30_ct100_status,MIR222_d22_t30_ct100_times,MIR222_d22_t30_ct100_cuts,MIR222_d22_t30_ct100_correlation,MIR222_d33_t30_ct100_status,MIR222_d33_t30_ct100_times,MIR222_d33_t30_ct100_cuts,MIR222_d33_t30_ct100_correlation,MIR222_d44_t30_ct100_status,MIR222_d44_t30_ct100_times,MIR222_d44_t30_ct100_cuts,MIR222_d44_t30_ct100_correlation,MIR222_d23_t30_ct100_status,MIR222_d23_t30_ct100_times,MIR222_d23_t30_ct100_cuts,MIR222_d23_t30_ct100_correlation,MIR222_d24_t30_ct100_status,MIR222_d24_t30_ct100_times,MIR222_d24_t30_ct100_cuts,MIR222_d24_t30_ct100_correlation,MIR222_d22_t30_ct1000_status,MIR222_d22_t30_ct1000_times,MIR222_d22_t30_ct1000_cuts,MIR222_d22_t30_ct1000_correlation,MIR222_d33_t30_ct1000_status,MIR222_d33_t30_ct1000_times,MIR222_d33_t30_ct1000_cuts,MIR222_d33_t30_ct1000_correlation,MIR222_d44_t30_ct1000_status,MIR222_d44_t30_ct1000_times,MIR222_d44_t30_ct1000_cuts,MIR222_d44_t30_ct1000_correlation,MIR222_d23_t30_ct1000_status,MIR222_d23_t30_ct1000_times,MIR222_d23_t30_ct1000_cuts,MIR222_d23_t30_ct1000_correlation,MIR222_d24_t30_ct1000_status,MIR222_d24_t30_ct1000_times,MIR222_d24_t30_ct1000_cuts,MIR222_d24_t30_ct1000_correlation,MIR199A1_d22_t30_ct100_status,MIR199A1_d22_t30_ct100_times,MIR199A1_d22_t30_ct100_cuts,MIR199A1_d22_t30_ct100_correlation,MIR199A1_d33_t30_ct100_status,MIR199A1_d33_t30_ct100_times,MIR199A1_d33_t30_ct100_cuts,MIR199A1_d33_t30_ct100_correlation,MIR199A1_d44_t30_ct100_status,MIR199A1_d44_t30_ct100_times,MIR199A1_d44_t30_ct100_cuts,MIR199A1_d44_t30_ct100_correlation,MIR199A1_d23_t30_ct100_status,MIR199A1_d23_t30_ct100_times,MIR199A1_d23_t30_ct100_cuts,MIR199A1_d23_t30_ct100_correlation,MIR199A1_d24_t30_ct100_status,MIR199A1_d24_t30_ct100_times,MIR199A1_d24_t30_ct100_cuts,MIR199A1_d24_t30_ct100_correlation,MIR199A1_d44_t30_ct1000_status,MIR199A1_d44_t30_ct1000_times,MIR199A1_d44_t30_ct1000_cuts,MIR199A1_d44_t30_ct1000_correlation,MIR199A1_d33_t30_ct1000_status,MIR199A1_d33_t30_ct1000_times,MIR199A1_d33_t30_ct1000_cuts,MIR199A1_d33_t30_ct1000_correlation,MIR199A1_d22_t30_ct1000_status,MIR199A1_d22_t30_ct1000_times,MIR199A1_d22_t30_ct1000_cuts,MIR199A1_d22_t30_ct1000_correlation,MIR199A1_d23_t30_ct1000_status,MIR199A1_d23_t30_ct1000_times,MIR199A1_d23_t30_ct1000_cuts,MIR199A1_d23_t30_ct1000_correlation,MIR199A1_d24_t30_ct1000_status,MIR199A1_d24_t30_ct1000_times,MIR199A1_d24_t30_ct1000_cuts,MIR199A1_d24_t30_ct1000_correlation,MIR199A1_d22_t30_ct10000_status,MIR199A1_d22_t30_ct10000_times,MIR199A1_d22_t30_ct10000_cuts,MIR199A1_d22_t30_ct10000_correlation,MIR199A1_d33_t30_ct10000_status,MIR199A1_d33_t30_ct10000_times,MIR199A1_d33_t30_ct10000_cuts,MIR199A1_d33_t30_ct10000_correlation,MIR199A1_d44_t30_ct10000_status,MIR199A1_d44_t30_ct10000_times,MIR199A1_d44_t30_ct10000_cuts,MIR199A1_d44_t30_ct10000_correlation,MIR199A1_d23_t30_ct10000_status,MIR199A1_d23_t30_ct10000_times,MIR199A1_d23_t30_ct10000_cuts,MIR199A1_d23_t30_ct10000_correlation,MIR199A1_d24_t30_ct10000_status,MIR199A1_d24_t30_ct10000_times,MIR199A1_d24_t30_ct10000_cuts,MIR199A1_d24_t30_ct10000_correlation
ATG2B,OPTIMAL,0.0,0,-0.38353177824123863,OPTIMAL,0.0,3,-0.22310653029060876,OPTIMAL,0.003000020980834961,33,-0.08310836652424333,OPTIMAL,0.003999948501586914,37,-0.8874949469244398,CUT_LIMIT,0.069000244140625,100,,OPTIMAL,0.0,0,-0.38353177824123863,OPTIMAL,0.0009999275207519531,3,-0.22310653029060876,OPTIMAL,0.0070002079010009766,33,-0.08310836652424333,OPTIMAL,0.0029997825622558594,37,-0.8874949469244398,OPTIMAL,2.6119980812072754,875,-0.6550973358283226,OPTIMAL,0.0,0,-0.11158818370389238,OPTIMAL,0.0009999275207519531,3,-0.09966491516283875,OPTIMAL,0.004999637603759766,35,-0.09628886324334203,OPTIMAL,0.006000041961669922,22,-1.00000000005875,CUT_LIMIT,0.03699922561645508,100,,OPTIMAL,0.006000041961669922,35,-0.09628886324334203,OPTIMAL,0.0,3,-0.09966491516283875,OPTIMAL,0.0,0,-0.11158818370389238,OPTIMAL,0.002000093460083008,22,-1.00000000005875,OPTIMAL,0.029000520706176758,126,-0.7909777694971349,OPTIMAL,0.0,0,-0.11158818370389238,OPTIMAL,0.0010001659393310547,3,-0.09966491516283875,OPTIMAL,0.005000591278076172,35,-0.09628886324334203,OPTIMAL,0.0,22,-1.00000000005875,OPTIMAL,0.03300023078918457,126,-0.7909777694971349
ATG3,OPTIMAL,0.0,0,-0.4826296114406773,OPTIMAL,0.002000093460083008,2,-0.05315330580706323,CUT_LIMIT,0.018000125885009766,100,,OPTIMAL,0.004999876022338867,40,-0.46867215086006575,OPTIMAL,0.034999847412109375,87,1.0000000000313207,OPTIMAL,0.0,0,-0.4826296114406773,OPTIMAL,0.0009999275207519531,2,-0.05315330580706323,CUT_LIMIT,1.048999309539795,1000,,OPTIMAL,0.00599980354309082,40,-0.46867215086006575,OPTIMAL,0.029000043869018555,87,1.0000000000313207,OPTIMAL,0.0,0,-0.20200142847206287,OPTIMAL,0.0009999275207519531,3,-0.12700162317404862,OPTIMAL,0.003999948501586914,17,-0.6862631892554619,OPTIMAL,0.004000186920166016,32,-1.0000000001518439,CUT_LIMIT,0.026999473571777344,100,,OPTIMAL,0.0009999275207519531,17,-0.6862631892554619,OPTIMAL,0.0010001659393310547,3,-0.12700162317404862,OPTIMAL,0.0,0,-0.20200142847206287,OPTIMAL,0.0019998550415039062,32,-1.0000000001518439,OPTIMAL,0.03900027275085449,114,-0.9728536453797996,OPTIMAL,0.0,0,-0.20200142847206287,OPTIMAL,0.0,3,-0.12700162317404862,OPTIMAL,0.0020003318786621094,17,-0.6862631892554619,OPTIMAL,0.0069997310638427734,32,-1.0000000001518439,OPTIMAL,0.032000064849853516,114,-0.9728536453797996
ATG4A,OPTIMAL,0.0,0,-0.2798403023164921,OPTIMAL,0.0,5,-0.04277253094744308,OPTIMAL,0.0009999275207519531,27,0.06719284536273967,OPTIMAL,0.003999948501586914,32,-0.5222105552023326,CUT_LIMIT,0.02499985694885254,100,,OPTIMAL,0.0,0,-0.2798403023164921,OPTIMAL,0.0009999275207519531,5,-0.04277253094744308,OPTIMAL,0.004999876022338867,27,0.06719284536273967,OPTIMAL,0.003999948501586914,32,-0.5222105552023326,CUT_LIMIT,0.45600152015686035,1000,,OPTIMAL,0.0,0,-0.06945645182915705,OPTIMAL,0.0009999275207519531,3,-0.06410366322685293,OPTIMAL,0.0,8,-0.5406310394907714,OPTIMAL,0.0019998550415039062,10,-1.0000006212110235,OPTIMAL,0.0,29,-1.000000042763021,OPTIMAL,0.0009999275207519531,8,-0.5406310394907714,OPTIMAL,0.0,3,-0.06410366322685293,OPTIMAL,0.0,0,-0.06945645182915705,OPTIMAL,0.0,10,-1.0000006212110235,OPTIMAL,0.006999969482421875,29,-1.000000042763021,OPTIMAL,0.0,0,-0.06945645182915705,OPTIMAL,0.0009999275207519531,3,-0.06410366322685293,OPTIMAL,0.0,8,-0.5406310394907714,OPTIMAL,0.0019998550415039062,10,-1.0000006212110235,OPTIMAL,0.003000020980834961,29,-1.000000042763021
ATG4B,OPTIMAL,0.0,0,-0.36872959909807085,OPTIMAL,0.0,4,-0.11452661538136097,OPTIMAL,0.003999948501586914,45,0.04162754073546688,OPTIMAL,0.005000114440917969,37,-1.0000000137330962,CUT_LIMIT,0.0689997673034668,100,,OPTIMAL,0.0,0,-0.36872959909807085,OPTIMAL,0.0,4,-0.11452661538136097,OPTIMAL,0.007999897003173828,45,0.04162754073546688,OPTIMAL,0.0020003318786621094,37,-1.0000000137330962,CUT_LIMIT,3.815995454788208,1000,,OPTIMAL,0.0,0,-0.10727100587702304,OPTIMAL,0.0009999275207519531,3,-0.07820164765662266,CUT_LIMIT,0.010999441146850586,100,,OPTIMAL,0.0009999275207519531,23,-1.0000000007947605,CUT_LIMIT,0.027999401092529297,100,,CUT_LIMIT,0.3360013961791992,1000,,OPTIMAL,0.0,3,-0.07820164765662266,OPTIMAL,0.0,0,-0.10727100587702304,OPTIMAL,0.0010001659393310547,23,-1.0000000007947605,OPTIMAL,0.02499985694885254,132,-0.624134520394293,OPTIMAL,0.0,0,-0.10727100587702304,OPTIMAL,0.0010001659393310547,3,-0.07820164765662266,TOTAL_TIME_LIMIT,30.006012201309204,8740,,OPTIMAL,0.002000093460083008,23,-1.0000000007947605,OPTIMAL,0.043999671936035156,132,-0.624134520394293
ATG4C,OPTIMAL,0.0,0,-0.2664914084077476,OPTIMAL,0.0,4,0.022982412358359926,CUT_LIMIT,0.01399993896484375,100,,OPTIMAL,0.0009999275207519531,33,-1.000000004989517,CUT_LIMIT,0.028000354766845703,100,,OPTIMAL,0.0,0,-0.2664914084077476,OPTIMAL,0.0,4,0.022982412358359926,CUT_LIMIT,0.48799633979797363,1000,,OPTIMAL,0.0009999275207519531,33,-1.000000004989517,OPTIMAL,0.0559999942779541,113,-0.8825666255641251,OPTIMAL,0.0,0,-0.08082646261891223,OPTIMAL,0.0,3,-0.06668086883782536,OPTIMAL,0.0029997825622558594,33,-0.05902961504800112,OPTIMAL,0.0039997100830078125,22,-1.0000015802361664,OPTIMAL,0.023999691009521484,97,-0.9494659598418361,OPTIMAL,0.007999420166015625,33,-0.05902961504800112,OPTIMAL,0.0,3,-0.06668086883782536,OPTIMAL,0.0,0,-0.08082646261891223,OPTIMAL,0.002000093460083008,22,-1.0000015802361664,OPTIMAL,0.025000810623168945,97,-0.9494659598418361,OPTIMAL,0.0009999275207519531,0,-0.08082646261891223,OPTIMAL,0.002000093460083008,3,-0.06668086883782536,OPTIMAL,0.0030002593994140625,33,-0.05902961504800112,OPTIMAL,0.003000020980834961,22,-1.0000015802361664,OPTIMAL,0.018999576568603516,97,-0.9494659598418361
ATG5,OPTIMAL,0.0,0,-0.36143578237437857,OPTIMAL,0.0009999275207519531,5,0.16324016273803493,OPTIMAL,0.0019998550415039062,21,0.5954079311881147,OPTIMAL,0.0029997825622558594,36,-0.36143578237437857,CUT_LIMIT,0.059999942779541016,100,,OPTIMAL,0.0,0,-0.36143578237437857,OPTIMAL,0.0,5,0.16324016273803493,OPTIMAL,0.003000020980834961,21,0.5954079311881147,OPTIMAL,0.004000186920166016,36,-0.36143578237437857,OPTIMAL,0.12600135803222656,209,0.9997321381463976,OPTIMAL,0.0,0,-0.11840074483293682,OPTIMAL,0.0,5,0.27315012896521346,OPTIMAL,0.004000186920166016,41,0.9999999811483469,OPTIMAL,0.004999637603759766,35,-0.7896989394385608,OPTIMAL,0.02899932861328125,94,-0.49342468516805305,OPTIMAL,0.00500035285949707,41,0.9999999811483469,OPTIMAL,0.0019998550415039062,5,0.27315012896521346,OPTIMAL,0.0,0,-0.11840074483293682,OPTIMAL,0.004000186920166016,35,-0.7896989394385608,OPTIMAL,0.018000125885009766,94,-0.49342468516805305,OPTIMAL,0.0010001659393310547,0,-0.11840074483293682,OPTIMAL,0.0,5,0.27315012896521346,OPTIMAL,0.00599980354309082,41,0.9999999811483469,OPTIMAL,0.002000093460083008,35,-0.7896989394385608,OPTIMAL,0.03800058364868164,94,-0.49342468516805305
ATG7,OPTIMAL,0.0,0,-0.25589142237240164,OPTIMAL,0.0,2,-0.10656047105768586,OPTIMAL,0.0,34,0.10314104849672923,OPTIMAL,0.006000041961669922,39,-0.9025388265248168,CUT_LIMIT,0.05399918556213379,100,,OPTIMAL,0.0,0,-0.25589142237240164,OPTIMAL,0.0,2,-0.10656047105768586,OPTIMAL,0.005000114440917969,34,0.10314104849672923,OPTIMAL,0.007999897003173828,39,-0.9025388265248168,OPTIMAL,0.7689993381500244,432,-0.965096784354583,OPTIMAL,0.0009999275207519531,0,-0.06397562417696698,OPTIMAL,0.0,4,-0.05654922834166707,CUT_LIMIT,0.011999845504760742,100,,OPTIMAL,0.0,30,-0.880208681171623,CUT_LIMIT,0.0279998779296875,100,,CUT_LIMIT,0.3969998359680176,1000,,OPTIMAL,0.0,4,-0.05654922834166707,OPTIMAL,0.0,0,-0.06397562417696698,OPTIMAL,0.004000425338745117,30,-0.880208681171623,OPTIMAL,0.07699871063232422,187,-0.6631018608535842,OPTIMAL,0.0,0,-0.06397562417696698,OPTIMAL,0.0,4,-0.05654922834166707,TOTAL_TIME_LIMIT,30.0000057220459,8738,,OPTIMAL,0.005000114440917969,30,-0.880208681171623,OPTIMAL,0.0710000991821289,187,-0.6631018608535842
ATG9A,OPTIMAL,0.0,0,-0.2598499738807405,OPTIMAL,0.0009999275207519531,5,0.28878640091775015,CUT_LIMIT,0.007999897003173828,100,,OPTIMAL,0.002000093460083008,40,-0.9719106529098224,OPTIMAL,0.02299952507019043,75,0.9999999999877508,OPTIMAL,0.0009999275207519531,0,-0.2598499738807405,OPTIMAL,0.0,5,0.28878640091775015,CUT_LIMIT,0.40900182723999023,1000,,OPTIMAL,0.003999948501586914,40,-0.9719106529098224,OPTIMAL,0.031000137329101562,75,0.9999999999877508,OPTIMAL,0.0009999275207519531,0,-0.08176397203657138,OPTIMAL,0.0009999275207519531,3,-0.0721694212708689,OPTIMAL,0.002000093460083008,16,0.006882449832114207,OPTIMAL,0.0009999275207519531,23,-1.0000000001867704,CUT_LIMIT,0.03200030326843262,100,,OPTIMAL,0.0009999275207519531,16,0.006882449832114207,OPTIMAL,0.0,3,-0.0721694212708689,OPTIMAL,0.0,0,-0.08176397203657138,OPTIMAL,0.003999948501586914,23,-1.0000000001867704,OPTIMAL,0.05499982833862305,152,-1.0000004456866194,OPTIMAL,0.0,0,-0.08176397203657138,OPTIMAL,0.0009999275207519531,3,-0.0721694212708689,OPTIMAL,0.0010001659393310547,16,0.006882449832114207,OPTIMAL,0.0009999275207519531,23,-1.0000000001867704,OPTIMAL,0.049999237060546875,152,-1.0000004456866194
ATIC,OPTIMAL,0.0,0,-0.44389285195672623,OPTIMAL,0.0,0,-0.044024130532612595,CUT_LIMIT,0.00800013542175293,100,,OPTIMAL,0.005000114440917969,46,-0.5186455338610158,CUT_LIMIT,0.07600021362304688,100,,OPTIMAL,0.0009999275207519531,0,-0.44389285195672623,OPTIMAL,0.0,0,-0.044024130532612595,CUT_LIMIT,0.5850021839141846,1000,,OPTIMAL,0.00500035285949707,46,-0.5186455338610158,CUT_LIMIT,2.2300021648406982,1000,,OPTIMAL,0.0,0,-0.17136623566260775,OPTIMAL,0.0010001659393310547,12,-0.10035447505766314,OPTIMAL,0.003000020980834961,21,-0.23602517088034616,OPTIMAL,0.0029997825622558594,31,-1.0000000000097256,CUT_LIMIT,0.03299975395202637,100,,OPTIMAL,0.0019998550415039062,21,-0.23602517088034616,OPTIMAL,0.0009999275207519531,12,-0.10035447505766314,OPTIMAL,0.0,0,-0.17136623566260775,OPTIMAL,0.0029997825622558594,31,-1.0000000000097256,OPTIMAL,0.03900003433227539,120,-0.9381321682089362,OPTIMAL,0.0009999275207519531,0,-0.17136623566260775,OPTIMAL,0.0,12,-0.10035447505766314,OPTIMAL,0.003000020980834961,21,-0.23602517088034616,OPTIMAL,0.004000186920166016,31,-1.0000000000097256,OPTIMAL,0.04199957847595215,120,-0.9381321682089362
ATL1,OPTIMAL,0.0,0,-0.24895739137707895,OPTIMAL,0.0,7,0.1250658380495631,OPTIMAL,0.006000041961669922,37,0.1573376505305559,OPTIMAL,0.006999969482421875,46,1.000000090276384,CUT_LIMIT,0.08500027656555176,100,,OPTIMAL,0.0,0,-0.24895739137707895,OPTIMAL,0.0,7,0.1250658380495631,OPTIMAL,0.0009999275207519531,37,0.1573376505305559,OPTIMAL,0.003000020980834961,46,1.000000090276384,OPTIMAL,0.5580012798309326,411,-0.903573306404914,OPTIMAL,0.0010001659393310547,0,-0.06394594145862693,OPTIMAL,0.0,4,-0.021433710909137437,OPTIMAL,0.00500035285949707,24,-0.0018911383181466985,OPTIMAL,0.0009999275207519531,21,-1.0000000241012323,OPTIMAL,0.013000011444091797,72,-0.988876762347667,OPTIMAL,0.0019998550415039062,24,-0.0018911383181466985,OPTIMAL,0.0009999275207519531,4,-0.021433710909137437,OPTIMAL,0.0,0,-0.06394594145862693,OPTIMAL,0.0030002593994140625,21,-1.0000000241012323,OPTIMAL,0.01799941062927246,72,-0.988876762347667,OPTIMAL,0.0,0,-0.06394594145862693,OPTIMAL,0.0,4,-0.021433710909137437,OPTIMAL,0.00599980354309082,24,-0.0018911383181466985,OPTIMAL,0.0029997825622558594,21,-1.0000000241012323,OPTIMAL,0.009999513626098633,72,-0.988876762347667
ATL2,OPTIMAL,0.0,0,-0.26592790937254845,OPTIMAL,0.0,2,-0.08192023256541839,CUT_LIMIT,0.003999948501586914,100,,OPTIMAL,0.0029997825622558594,41,-1.0000000086325698,CUT_LIMIT,0.06100058555603027,100,,OPTIMAL,0.0,0,-0.26592790937254845,OPTIMAL,0.0,2,-0.08192023256541839,CUT_LIMIT,0.4759998321533203,1000,,OPTIMAL,0.0010001659393310547,41,-1.0000000086325698,OPTIMAL,1.8100006580352783,804,-0.3182247561385278,OPTIMAL,0.0009999275207519531,0,-0.09112099516443958,OPTIMAL,0.002000093460083008,12,-0.042566492033636424,OPTIMAL,0.006000518798828125,26,-0.03389427783229918,OPTIMAL,0.003000020980834961,22,-1.0000000031297525,OPTIMAL,0.018000364303588867,77,-0.9626503671867761,OPTIMAL,0.004000186920166016,26,-0.03389427783229918,OPTIMAL,0.0,12,-0.042566492033636424,OPTIMAL,0.0,0,-0.09112099516443958,OPTIMAL,0.0010001659393310547,22,-1.0000000031297525,OPTIMAL,0.01600027084350586,77,-0.9626503671867761,OPTIMAL,0.0009999275207519531,0,-0.09112099516443958,OPTIMAL,0.0,12,-0.042566492033636424,OPTIMAL,0.01600027084350586,26,-0.03389427783229918,OPTIMAL,0.0019998550415039062,22,-1.0000000031297525,OPTIMAL,0.015000581741333008,77,-0.9626503671867761
ATL3,OPTIMAL,0.0010001659393310547,0,-0.6256615883671284,OPTIMAL,0.0,3,-0.21891474263373617,OPTIMAL,0.0009999275207519531,17,0.9999999999210171,OPTIMAL,0.009000062942504883,48,-1.0000001876150375,CUT_LIMIT,0.08699989318847656,100,,OPTIMAL,0.0,0,-0.6256615883671284,OPTIMAL,0.0,3,-0.21891474263373617,OPTIMAL,0.0070002079010009766,17,0.9999999999210171,OPTIMAL,0.006000041961669922,48,-1.0000001876150375,CUT_LIMIT,3.209000825881958,1000,,OPTIMAL,0.0009999275207519531,0,-0.28672126265177916,OPTIMAL,0.0009999275207519531,4,-0.3001242163588529,OPTIMAL,0.009999752044677734,62,-0.693708078015428,OPTIMAL,0.003999948501586914,45,1.0000066587332894,CUT_LIMIT,0.03800010681152344,100,,OPTIMAL,0.005000114440917969,62,-0.693708078015428,OPTIMAL,0.0010001659393310547,4,-0.3001242163588529,OPTIMAL,0.0,0,-0.28672126265177916,OPTIMAL,0.007999897003173828,45,1.0000066587332894,CUT_LIMIT,0.713998556137085,1000,,OPTIMAL,0.0,0,-0.28672126265177916,OPTIMAL,0.0,4,-0.3001242163588529,OPTIMAL,0.003999948501586914,62,-0.693708078015428,OPTIMAL,0.0010001659393310547,45,1.0000066587332894,TOTAL_TIME_LIMIT,30.002995252609253,8210,
ATM,OPTIMAL,0.0,0,-0.3390359138277101,OPTIMAL,0.0,2,-0.15319771657475292,OPTIMAL,0.0009999275207519531,36,-0.006414324822817288,OPTIMAL,0.009999990463256836,59,-0.8214926387197262,CUT_LIMIT,0.06600046157836914,100,,OPTIMAL,0.0,0,-0.3390359138277101,OPTIMAL,0.0,2,-0.15319771657475292,OPTIMAL,0.007999897003173828,36,-0.006414324822817288,OPTIMAL,0.00800013542175293,59,-0.8214926387197262,OPTIMAL,0.20400142669677734,169,0.028933819284602806,OPTIMAL,0.002000093460083008,0,-0.11353432848166853,OPTIMAL,0.0009999275207519531,6,0.03292330668272804,OPTIMAL,0.012999296188354492,67,0.04288474136510726,OPTIMAL,0.0,22,-1.0000002591908426,CUT_LIMIT,0.02299976348876953,100,,OPTIMAL,0.014999866485595703,67,0.04288474136510726,OPTIMAL,0.0009999275207519531,6,0.03292330668272804,OPTIMAL,0.0,0,-0.11353432848166853,OPTIMAL,0.004000186920166016,22,-1.0000002591908426,OPTIMAL,0.015999794006347656,100,-0.9745005368106495,OPTIMAL,0.0,0,-0.11353432848166853,OPTIMAL,0.0009999275207519531,6,0.03292330668272804,OPTIMAL,0.008999824523925781,67,0.04288474136510726,OPTIMAL,0.004000186920166016,22,-1.0000002591908426,OPTIMAL,0.06500053405761719,100,-0.9745005368106495
ATMIN,OPTIMAL,0.0,0,-0.3609488400209234,OPTIMAL,0.0,5,0.008668118796229946,OPTIMAL,0.012000083923339844,43,0.18653594373765295,OPTIMAL,0.006999969482421875,29,-1.0000000048196922,CUT_LIMIT,0.06500029563903809,100,,OPTIMAL,0.0,0,-0.3609488400209234,OPTIMAL,0.0,5,0.008668118796229946,OPTIMAL,0.005000114440917969,43,0.18653594373765295,OPTIMAL,0.0019998550415039062,29,-1.0000000048196922,CUT_LIMIT,3.98199725151062,1000,,OPTIMAL,0.0,0,-0.11473160310206525,OPTIMAL,0.0009999275207519531,12,-0.06866358241568818,OPTIMAL,0.002000093460083008,7,-0.07881881214231362,OPTIMAL,0.004999637603759766,24,-1.000000578200121,CUT_LIMIT,0.023000240325927734,100,,OPTIMAL,0.0009999275207519531,7,-0.07881881214231362,OPTIMAL,0.003000020980834961,12,-0.06866358241568818,OPTIMAL,0.0,0,-0.11473160310206525,OPTIMAL,0.0,24,-1.000000578200121,OPTIMAL,0.032000064849853516,114,-0.5927530603845494,OPTIMAL,0.0,0,-0.11473160310206525,OPTIMAL,0.0010001659393310547,12,-0.06866358241568818,OPTIMAL,0.0019998550415039062,7,-0.07881881214231362,OPTIMAL,0.004999876022338867,24,-1.000000578200121,OPTIMAL,0.06800079345703125,114,-0.5927530603845494
ATN1,OPTIMAL,0.0,0,-0.200888116381921,OPTIMAL,0.0,2,-0.0704642055349474,CUT_LIMIT,0.003999948501586914,100,,OPTIMAL,0.0010001659393310547,32,-1.000000017576861,CUT_LIMIT,0.06499958038330078,100,,OPTIMAL,0.0,0,-0.200888116381921,OPTIMAL,0.0,2,-0.0704642055349474,CUT_LIMIT,0.5969996452331543,1000,,OPTIMAL,0.0009999275207519531,32,-1.000000017576861,OPTIMAL,2.8480031490325928,825,0.7876949229288515,OPTIMAL,0.0,0,-0.06824576312300218,OPTIMAL,0.0009999275207519531,14,0.18882462227609148,OPTIMAL,0.0009999275207519531,20,0.29319136650235467,OPTIMAL,0.0029997825622558594,38,-1.0000000053374605,OPTIMAL,0.022000789642333984,84,-0.9633552225182109,OPTIMAL,0.0010001659393310547,20,0.29319136650235467,OPTIMAL,0.0,14,0.18882462227609148,OPTIMAL,0.0,0,-0.06824576312300218,OPTIMAL,0.006000041961669922,38,-1.0000000053374605,OPTIMAL,0.020999431610107422,84,-0.9633552225182109,OPTIMAL,0.0,0,-0.06824576312300218,OPTIMAL,0.0029997825622558594,14,0.18882462227609148,OPTIMAL,0.0029997825622558594,20,0.29319136650235467,OPTIMAL,0.003000020980834961,38,-1.0000000053374605,OPTIMAL,0.03199887275695801,84,-0.9633552225182109
ATOH8,OPTIMAL,0.0,0,-0.23888848881742594,OPTIMAL,0.0,5,-0.09133887709217828,CUT_LIMIT,0.009000062942504883,100,,OPTIMAL,0.0030002593994140625,46,-0.9255365139846805,CUT_LIMIT,0.05299997329711914,100,,OPTIMAL,0.0,0,-0.23888848881742594,OPTIMAL,0.0019998550415039062,5,-0.09133887709217828,CUT_LIMIT,0.6479978561401367,1000,,OPTIMAL,0.005000114440917969,46,-0.9255365139846805,CUT_LIMIT,0.766002893447876,1000,,OPTIMAL,0.0009999275207519531,0,-0.06105300654208496,OPTIMAL,0.0009999275207519531,12,-0.038299230174511145,CUT_LIMIT,0.010000467300415039,100,,OPTIMAL,0.0019998550415039062,22,-1.0000000157591282,CUT_LIMIT,0.02499985694885254,100,,CUT_LIMIT,0.3640017509460449,1000,,OPTIMAL,0.0019998550415039062,12,-0.038299230174511145,OPTIMAL,0.0,0,-0.06105300654208496,OPTIMAL,0.002000093460083008,22,-1.0000000157591282,OPTIMAL,0.07699918746948242,234,-0.014275540198678337,OPTIMAL,0.0009999275207519531,0,-0.06105300654208496,OPTIMAL,0.0,12,-0.038299230174511145,TOTAL_TIME_LIMIT,30.003997087478638,8770,,OPTIMAL,0.003000020980834961,22,-1.0000000157591282,OPTIMAL,0.1399984359741211,234,-0.014275540198678337
ATOX1,OPTIMAL,0.0,0,-0.4702826029739229,OPTIMAL,0.0,0,-0.03710443082397608,OPTIMAL,0.003000020980834961,38,-0.3148091965760189,OPTIMAL,0.00500035285949707,51,-0.4211413646384234,CUT_LIMIT,0.03199934959411621,100,,OPTIMAL,0.0,0,-0.4702826029739229,OPTIMAL,0.0,0,-0.03710443082397608,OPTIMAL,0.017000198364257812,38,-0.3148091965760189,OPTIMAL,0.004999637603759766,51,-0.4211413646384234,OPTIMAL,2.538004159927368,827,-0.8558894952626467,OPTIMAL,0.0,0,-0.18859613491777139,OPTIMAL,0.0009999275207519531,17,-0.01771541896615639,OPTIMAL,0.009000301361083984,45,-0.057558642175761204,OPTIMAL,0.003000020980834961,35,-1.0000000978065777,CUT_LIMIT,0.03799939155578613,100,,OPTIMAL,0.003000020980834961,45,-0.057558642175761204,OPTIMAL,0.003000020980834961,17,-0.01771541896615639,OPTIMAL,0.0,0,-0.18859613491777139,OPTIMAL,0.00599980354309082,35,-1.0000000978065777,OPTIMAL,0.04600071907043457,141,-0.947121575152741,OPTIMAL,0.0,0,-0.18859613491777139,OPTIMAL,0.003999948501586914,17,-0.01771541896615639,OPTIMAL,0.012000083923339844,45,-0.057558642175761204,OPTIMAL,0.004999876022338867,35,-1.0000000978065777,OPTIMAL,0.053999900817871094,141,-0.947121575152741
